Grade Distribution for Fall 2012 Undergraduate Courses at UC Berkeley,,,,,,,,,,,,,,,,,,,,,,,,,,,
Academic Year: 2012-2013,,,,,,,,,,,,,,,,,,,,,,,,,,,
Semester: Fall (End of Term Data),,,,,,,,,,,,,,,,,,,,,,,,,,,
Source: Cal Answers ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Type: Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Level: 0-199,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVC-BRP: Office of Planning and Analysis (kbs) 5/5/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excludes classes where all students received the same grade & excludes classes with fewer than 10 enrollments (privacy issue),,,,,,,,,,,,,,,,,,,,,,,,,,,
Semester Year Name Concat,Crs Academic Dept Short Nm,Course Subject Cd,Course Subject Short Nm,Course Number,Section Nbr,Course Title Nm,Instr Name Concat,Course Control Nbr,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,Pass,Satisfactory,Not Pass,Unsatisfactory,Incomplete,Total Grades for Course
2012 Fall,Bioengineering,BIO ENG,Bioengineering,140L,001,Synth Bio Lab,John Dueber,06623,,4,7,2,5,1,1,1,,,1,,,,,,,,22
2012 Fall,Bioengineering,BIO ENG,Bioengineering,147,001,Prin Of Syn Bio,Adam Arkin,06648,1,,3,1,3,1,,3,1,,2,,1,,,,,,16
2012 Fall,Bioengineering,BIO ENG,Bioengineering,C165,001,Image Processing,Steven Conolly,06650,1,5,1,3,,1,,,,,,,,2,,,,,13
2012 Fall,Bioengineering,BIO ENG,Bioengineering,168L,001,Prac Lt Microscopy,Daniel Fletcher,06656,1,6,3,3,4,1,,1,,,,,,,,,,,19
2012 Fall,Bioengineering,BIO ENG,Bioengineering,192,001,Sr Design Project,Amy Herr,06671,,30,1,,,,,,,,,,,,,,,,31
2012 Fall,Bioengineering,BIO ENG,Bioengineering,198,026,Directed Group Stdy,Terry Johnson,06973,,,,,,,,,,,,,,9,,1,,,10
2012 Fall,Bioengineering,BIO ENG,Bioengineering,198,027,Directed Group Stdy,Sanjay Kumar,07262,,,,,,,,,,,,,,30,,2,,,32
2012 Fall,Buddhist Studies Grad Grp,BUDDSTD,Buddhist Studies,C50,001,Intro To Buddhism,Jacob Dalton,07903,2,6,8,4,1,,1,1,,,,,,6,,1,,1,31
2012 Fall,Buddhist Studies Grad Grp,BUDDSTD,Buddhist Studies,C120,001,Buddhsm-Silk Road,Sanjyot Mehendale,07927,,12,3,,,,,,,,,,,,,,,,15
2012 Fall,Buddhist Studies Grad Grp,BUDDSTD,Buddhist Studies,C128,001,Buddhism Contemp,Alexander Von Rospatt,07930,1,2,9,2,,,,,,,,,,6,,,,,20
2012 Fall,Business,UGBA,Business Admin-Undergrad,10,001,Principles Of Bus,Cristina Banks; David Robinson; David Vogel,08053,21,33,53,77,66,37,14,9,20,,2,,9,44,,29,,1,415
2012 Fall,Business,UGBA,Business Admin-Undergrad,96,001,Ld Spec Top Bus Adm,Ajay Bam; Jennifer Walske,08104,,,22,13,5,4,4,1,,,,,1,33,,1,,,84
2012 Fall,Business,UGBA,Business Admin-Undergrad,100,001,Business Comm,Daniel Himelstein,08161,,1,11,8,4,3,,,,,,,,,,,,,27
2012 Fall,Business,UGBA,Business Admin-Undergrad,100,002,Business Comm,Evan Elliot,08164,,1,10,15,4,1,,,,,,,,,,,,,31
2012 Fall,Business,UGBA,Business Admin-Undergrad,100,003,Business Comm,Arturo Perez-Reyes,08167,,,3,8,18,2,,,,,,,,,,,,,31
2012 Fall,Business,UGBA,Business Admin-Undergrad,100,004,Business Comm,Arturo Perez-Reyes,08170,,,,20,10,2,,,,,,,,,,,,,32
2012 Fall,Business,UGBA,Business Admin-Undergrad,100,005,Business Comm,Krystal Thomas,08173,,3,6,13,6,,,,,,,,,,,,,,28
2012 Fall,Business,UGBA,Business Admin-Undergrad,100,006,Business Comm,Krystal Thomas,08176,,,11,12,2,,,1,,,,,,,,,,1,27
2012 Fall,Business,UGBA,Business Admin-Undergrad,101A,001,Microeconomic Analy,Thomas Marschak,08182,8,29,18,6,8,3,3,7,4,,,,,3,,3,,,92
2012 Fall,Business,UGBA,Business Admin-Undergrad,101A,002,Microeconomic Analy,Thomas Marschak,08191,8,20,5,5,8,5,,2,4,,1,,1,7,,5,,1,72
2012 Fall,Business,UGBA,Business Admin-Undergrad,101A,003,Microeconomic Analy,Todd Fitch,08200,,11,21,22,24,5,,4,,1,,,2,4,,1,,,95
2012 Fall,Business,UGBA,Business Admin-Undergrad,101B,001,Macroeconomics,Steven Wood,08209,,4,6,6,10,4,8,4,1,,2,,3,,,,,,48
2012 Fall,Business,UGBA,Business Admin-Undergrad,102A,001,Intro Fin Account,Rada Brooks,08218,7,20,22,13,32,5,9,1,5,,,,,8,,4,,,126
2012 Fall,Business,UGBA,Business Admin-Undergrad,102A,002,Intro Fin Account,Rada Brooks,08236,8,21,30,19,31,4,5,6,,,,,,7,,1,,1,133
2012 Fall,Business,UGBA,Business Admin-Undergrad,102A,003,Intro Fin Account,John Briginshaw,08254,5,14,18,15,14,10,5,4,1,,1,,,17,,2,,,106
2012 Fall,Business,UGBA,Business Admin-Undergrad,102A,004,Intro Fin Account,John Briginshaw,08263,2,14,21,23,33,12,4,2,,,,,,14,,,,,125
2012 Fall,Business,UGBA,Business Admin-Undergrad,102B,001,Intro Manager Acct,Suneel Udpa,08272,,24,20,25,35,9,,7,3,,,,,5,,1,,,129
2012 Fall,Business,UGBA,Business Admin-Undergrad,103,001,Intro To Finance,William Fuchs,08281,3,7,13,21,52,22,7,4,2,,2,,,24,1,4,,,162
2012 Fall,Business,UGBA,Business Admin-Undergrad,103,002,Intro To Finance,William Fuchs,08302,3,12,14,21,53,32,2,2,3,,2,,,19,,4,,1,168
2012 Fall,Business,UGBA,Business Admin-Undergrad,104,001,Sprdsheetmodeling,Terrence Hendershott; Thomas Lee,08323,7,20,60,100,49,24,12,10,8,,,,1,,,1,,,292
2012 Fall,Business,UGBA,Business Admin-Undergrad,105,001,Intro Org Behavior,Dana Carney,08356,11,30,27,30,46,22,29,12,,,,,,9,,,,,216
2012 Fall,Business,UGBA,Business Admin-Undergrad,106,001,Marketing,Przemyslaw Jeziorski,08374,9,35,22,35,56,34,6,2,2,,,,,6,,,,,207
2012 Fall,Business,UGBA,Business Admin-Undergrad,107,001,Soc & Pol Eth Env,Alan Ross,08395,2,8,42,62,46,39,11,2,,,1,,,9,,,,2,224
2012 Fall,Business,UGBA,Business Admin-Undergrad,115,001,Competitivestrategy,Frank Schultz,08416,,7,22,11,6,,,,1,,,,,4,,,,,51
2012 Fall,Business,UGBA,Business Admin-Undergrad,117,001,Spec Topics In Econ,Nicholas Economides,08418,1,2,4,2,1,1,,,,,,,,3,,,,,14
2012 Fall,Business,UGBA,Business Admin-Undergrad,118,001,International Trade,Steven Wood,08419,,7,13,7,9,5,2,,,,,,1,1,,,,,45
2012 Fall,Business,UGBA,Business Admin-Undergrad,120A,001,Int Financial Acct,Maria Nondorf,08425,5,14,12,7,7,3,3,2,,,,1,,5,,1,,,60
2012 Fall,Business,UGBA,Business Admin-Undergrad,120A,002,Int Financial Acct,Francis Stanton,08434,7,11,8,,4,,,3,,,,,,11,,1,,,45
2012 Fall,Business,UGBA,Business Admin-Undergrad,120B,001,Adv Fin Accounting,Francis Stanton,08443,5,13,9,,16,4,,3,1,,,,,4,,,,,55
2012 Fall,Business,UGBA,Business Admin-Undergrad,121,001,Fed Inc Tax Acctg,Alan Cerf,08449,2,14,7,5,7,1,,2,2,,,,,8,,,,,48
2012 Fall,Business,UGBA,Business Admin-Undergrad,122,001,Fin Info Analysis,Francis Stanton,08455,9,11,13,,8,6,,1,,,,,,10,,2,,,60
2012 Fall,Business,UGBA,Business Admin-Undergrad,126,001,Auditing,Satyaraj Berde,08461,,3,7,1,3,,,,,,,,,6,,,,,20
2012 Fall,Business,UGBA,Business Admin-Undergrad,127,001,Spec Topics In Acct,John Mccauley,08467,,6,7,8,5,2,,,,,,,,3,,,,,31
2012 Fall,Business,UGBA,Business Admin-Undergrad,128,001,Strat Cost Mgmt,Rada Brooks,08469,6,14,7,1,2,,,1,,,,,,9,,,,,40
2012 Fall,Business,UGBA,Business Admin-Undergrad,131,001,Corp Fin Analysis,Stephen Etter,08470,,25,10,,16,,,1,,,,,,6,,,,,58
2012 Fall,Business,UGBA,Business Admin-Undergrad,137,001,Spec Topics In Fin,Konstantin Magin,08485,,6,,,8,,,,,,,,2,5,,1,,,22
2012 Fall,Business,UGBA,Business Admin-Undergrad,137,002,Spec Topics In Fin,Michael Hanson,08487,,5,7,13,12,7,4,,,,,,,4,,1,,,53
2012 Fall,Business,UGBA,Business Admin-Undergrad,137,003,Spec Topics In Fin,Arash Namvar,08689,,12,5,,,1,,,1,,1,,,4,,4,,,28
2012 Fall,Business,UGBA,Business Admin-Undergrad,151,001,Mgmt Human Resourcs,Cristina Banks,08488,2,8,7,5,9,4,2,2,,,,,1,8,,,,3,51
2012 Fall,Business,UGBA,Business Admin-Undergrad,152,001,Negotiation,Holly Schroth,08491,1,7,9,8,2,2,,1,1,,,,,5,,,,,36
2012 Fall,Business,UGBA,Business Admin-Undergrad,152,002,Negotiation,Holly Schroth,08494,1,5,13,4,9,3,1,2,,,,,,1,,,,,39
2012 Fall,Business,UGBA,Business Admin-Undergrad,157,001,Spec Top Mors,Daniel Mulhern,08500,2,14,6,4,6,6,2,,,,,,,17,,,,,57
2012 Fall,Business,UGBA,Business Admin-Undergrad,161,001,Marketing Research,William Fanning,08502,,3,2,3,1,3,2,,1,,,,,,,,,,15
2012 Fall,Business,UGBA,Business Admin-Undergrad,167,001,Spec Topics In Mkt,Michael Rielly,08506,,6,8,5,12,1,,,,,,,,,,,,,32
2012 Fall,Business,UGBA,Business Admin-Undergrad,167,002,Spec Topics In Mkt,Krystal Thomas,08509,,,10,7,4,,1,,,,,,,2,,,,,24
2012 Fall,Business,UGBA,Business Admin-Undergrad,167,003,Spec Topics In Mkt,David Robinson,08511,1,5,3,5,1,,,,,,,,,6,,,,,21
2012 Fall,Business,UGBA,Business Admin-Undergrad,175,001,Legal Aspects,Alan Ross,08512,,11,8,6,8,2,3,,,,,,,4,,,,,42
2012 Fall,Business,UGBA,Business Admin-Undergrad,178,001,Intro Internatl Bus,Daniel Himelstein,08515,1,10,15,25,5,10,3,,,,,,,4,,,,,73
2012 Fall,Business,UGBA,Business Admin-Undergrad,180,001,Intro Real Estate,David Nelson,08533,6,15,17,8,19,7,1,1,,,,,,26,,2,,,102
2012 Fall,Business,UGBA,Business Admin-Undergrad,190T,002,Topics Innov/Design,Solomon Darwin,08539,3,8,8,,4,,,3,,,,,,3,,,,,29
2012 Fall,Business,UGBA,Business Admin-Undergrad,191C,001,Comm For Leaders,Ericka Lutz,08542,,7,9,3,1,,,,,,,,,16,,4,,,40
2012 Fall,Business,UGBA,Business Admin-Undergrad,192N,001,Topics In Nonprofit,Shashi Buluswar,08557,,2,6,3,4,1,,2,,,,,,2,,,,,20
2012 Fall,Business,UGBA,Business Admin-Undergrad,192N,002,Topics In Nonprofit,James Schorr,08559,,5,10,7,,4,2,,,,,,,2,,,,,30
2012 Fall,Business,UGBA,Business Admin-Undergrad,192P,001,Strategic Csr,Kevin Sweeney,08560,,7,5,4,6,2,,,,,,,,4,,,,,28
2012 Fall,Business,UGBA,Business Admin-Undergrad,195P,001,Perspect Entrepren,Peter Molloy,08566,,3,17,16,4,,,,,,,,,5,,,,,45
2012 Fall,Business,UGBA,Business Admin-Undergrad,195P,002,Perspect Entrepren,Kurt Beyer,08569,5,6,7,12,5,4,,,,,,,,7,,1,,,47
2012 Fall,Business,UGBA,Business Admin-Undergrad,196,001,Spec Topics Bus Adm,Fred Selinger,08572,,41,51,26,21,10,4,3,,,,,2,111,,2,,1,272
2012 Fall,Business,UGBA,Business Admin-Undergrad,196,002,Spec Topics Bus Adm,Fred Selinger,08575,,45,46,45,32,16,9,,,,,,,90,,,,,283
2012 Fall,Business,UGBA,Business Admin-Undergrad,196,003,Spec Topics Bus Adm,Diane Dwyer,08578,,4,14,5,1,1,,,,,,,,2,,1,,,28
2012 Fall,Business,UGBA,Business Admin-Undergrad,196,005,Spec Topics Bus Adm,Cort Worthington,08581,,4,9,8,4,2,,,,,,,,1,,,,,28
2012 Fall,Business,UGBA,Business Admin-Undergrad,196,006,Spec Topics Bus Adm,Daniel Himelstein,08584,,4,7,11,3,1,,,,,,,,1,,,,,27
2012 Fall,Business,UGBA,Business Admin-Undergrad,196,007,Spec Topics Bus Adm,Reza Moazzami,08586,1,1,3,2,2,,,,,,,,,4,,1,,,14
2012 Fall,Business,UGBA,Business Admin-Undergrad,198,001,Directed Group Stdy,Timothy Dayonot,08587,,,,,,,,,,,,,,9,,1,,,10
2012 Fall,Business,UGBA,Business Admin-Undergrad,198,007,Directed Group Stdy,Reza Moazzami,08605,,,,,,,,,,,,,,18,,,,1,19
2012 Fall,Chem & Biomolecular Eng,CHM ENG,Chemical Engineering,40,001,Intro Ch E Design,Rachel Segalman; Shannon Ciston,10303,6,18,7,6,14,8,12,6,2,,,,1,9,,1,,,90
2012 Fall,Chem & Biomolecular Eng,CHM ENG,Chemical Engineering,98,003,Directed Group Stdy,Douglas Clark,10312,,,,,,,,,,,,,,13,,1,,,14
2012 Fall,Chem & Biomolecular Eng,CHM ENG,Chemical Engineering,140,001,Chem Proc Analysis,Jeffrey Reimer,10315,18,9,25,27,23,7,20,17,10,,3,,2,2,,1,,1,165
2012 Fall,Chem & Biomolecular Eng,CHM ENG,Chemical Engineering,142,001,Chem Kin React Eng,Alexander Katz,10336,6,26,18,16,28,28,3,5,1,,1,,,,,1,,,133
2012 Fall,Chem & Biomolecular Eng,CHM ENG,Chemical Engineering,150B,001,Trans & Separa Proc,Alexis Bell,10351,4,12,5,9,44,8,10,23,9,,4,,2,,,,,1,131
2012 Fall,Chem & Biomolecular Eng,CHM ENG,Chemical Engineering,154,001,Chem Eng Laboratory,Nitash Balsara; Roya Maboudian,10366,2,4,6,2,2,2,,1,1,,,,,,,,,,20
2012 Fall,Chem & Biomolecular Eng,CHM ENG,Chemical Engineering,160,001,Chem Process Design,Harvey Blanch,10375,3,11,,,8,1,,,,,,,,,,,,1,24
2012 Fall,Chem & Biomolecular Eng,CHM ENG,Chemical Engineering,160,002,Chem Process Design,Carlo Alesandrini,10384,3,10,,,5,1,,2,,,,,,,,,,,21
2012 Fall,Chem & Biomolecular Eng,CHM ENG,Chemical Engineering,162,001,Dyn Contr Chem Proc,P. Henrik Wallman,10393,1,14,3,2,7,5,3,,1,,,,,,,,,,36
2012 Fall,Chem & Biomolecular Eng,CHM ENG,Chemical Engineering,170A,001,Biochemical Engin,Wenjun Zhang,10402,,6,8,6,5,3,1,3,,,,,,1,,,,,33
2012 Fall,Chem & Biomolecular Eng,CHM ENG,Chemical Engineering,C178,001,Polymer Sci & Tech,Susan Muller,10411,2,4,6,8,5,2,,2,1,,,,,,,,,,30
2012 Fall,Chem & Biomolecular Eng,CHM ENG,Chemical Engineering,180,001,Chem Eng Economics,Gregory Schoofs,10423,,3,2,3,,,,2,1,,,,,1,,,,,12
2012 Fall,Chem & Biomolecular Eng,CHM ENG,Chemical Engineering,185,001,Tech Communication,Shannon Ciston,10426,2,5,10,7,3,,,,,,,,,,,,,,27
2012 Fall,Chem & Biomolecular Eng,CHM ENG,Chemical Engineering,185,002,Tech Communication,Shannon Ciston,10429,2,8,3,6,6,1,,,,,,,,,,,,,26
2012 Fall,Chem & Biomolecular Eng,CHM ENG,Chemical Engineering,C195A,001,Energy From Biomass,Berend Smit,10557,4,8,9,1,,,,,,,,,,,,,,,22
2012 Fall,Chemistry,CHEM,Chemistry,1A,001,General Chemistry,Angelica Stacy,11003,2,125,41,61,108,18,28,43,11,,7,,1,9,,8,,,462
2012 Fall,Chemistry,CHEM,Chemistry,1A,002,General Chemistry,Marcin Majda,11006,1,48,38,37,72,19,9,36,6,,8,,3,18,,4,,,299
2012 Fall,Chemistry,CHEM,Chemistry,1A,003,General Chemistry,John Arnold,11009,2,51,31,31,94,19,19,37,1,,9,,6,13,,6,,,319
2012 Fall,Chemistry,CHEM,Chemistry,1AL,001,General Chem Lab,Michelle Douskey,11087,47,156,50,32,85,9,17,11,3,,2,,2,6,,1,,,421
2012 Fall,Chemistry,CHEM,Chemistry,1AL,002,General Chem Lab,Michelle Douskey,11090,27,83,30,19,48,8,3,8,,,3,,3,2,,,,,234
2012 Fall,Chemistry,CHEM,Chemistry,1AL,003,General Chem Lab,Michelle Douskey,11093,44,138,43,36,81,14,3,10,3,,3,,,5,,2,,,382
2012 Fall,Chemistry,CHEM,Chemistry,3A,001,Chem Struct React,Steven Pedersen,11234,9,68,21,64,52,59,49,58,63,,17,,51,2,,4,,1,518
2012 Fall,Chemistry,CHEM,Chemistry,3A,002,Chem Struct React,Steven Pedersen,11236,5,26,10,39,31,36,22,22,32,,9,,16,2,,4,,2,256
2012 Fall,Chemistry,CHEM,Chemistry,3AL,001,Organic Chem Lab,Dean Toste,11240,,138,156,21,12,3,4,1,1,,1,,,,,,,,337
2012 Fall,Chemistry,CHEM,Chemistry,3AL,002,Organic Chem Lab,Dean Toste,11243,,98,132,22,9,4,1,3,,,,,2,1,,,,,272
2012 Fall,Chemistry,CHEM,Chemistry,3B,001,Chem Struct React,Kurt Vollhardt,11306,2,32,16,15,15,20,19,22,17,9,8,8,18,,,9,,2,212
2012 Fall,Chemistry,CHEM,Chemistry,3B,002,Chem Struct React,Kurt Vollhardt,11309,3,43,27,20,20,20,29,21,27,9,5,5,19,3,,4,,3,258
2012 Fall,Chemistry,CHEM,Chemistry,3BL,001,Organic Chem Lab,Peter Marsden,11315,23,169,26,8,9,4,3,3,4,,,,1,,,,,4,254
2012 Fall,Chemistry,CHEM,Chemistry,3BL,002,Organic Chem Lab,Peter Marsden,11318,19,161,23,3,6,4,,3,1,,,,,3,,,,2,225
2012 Fall,Chemistry,CHEM,Chemistry,4A,001,Gen Chm Quant Analy,K Whaley; Ronald Cohen,11399,5,19,32,27,24,19,21,6,8,,1,,1,2,,3,,1,169
2012 Fall,Chemistry,CHEM,Chemistry,15,001,Bio/Analytical Chem,Kristie Boering,11438,,13,16,10,9,3,1,,,,,,,2,,,,2,56
2012 Fall,Chemistry,CHEM,Chemistry,98W,004,Directed Group Stdy,Marcin Majda,11480,,,,,,,,,,,,,,15,,1,,,16
2012 Fall,Chemistry,CHEM,Chemistry,103,001,Inorg Chem Bio,Christopher Chang,11483,3,37,4,12,25,5,7,10,6,,3,,,1,,,,,113
2012 Fall,Chemistry,CHEM,Chemistry,104A,001,Adv Inorganic Chem,T Tilley,11486,1,11,10,14,16,8,4,7,5,,2,,2,3,,4,,,87
2012 Fall,Chemistry,CHEM,Chemistry,105,001,Instrumen Analysis,John Groves,11492,2,2,1,2,2,1,,1,,,,,,,,,,,11
2012 Fall,Chemistry,CHEM,Chemistry,108,001,Inorganic Synthesis,Richard Andersen,11501,,2,3,2,3,,,,,,,,1,,,,,,11
2012 Fall,Chemistry,CHEM,Chemistry,112A,001,Organic Chemistry,Maryann Robak; Richmond Sarpong,11522,12,26,27,23,25,12,43,15,10,,4,,8,,,,,,205
2012 Fall,Chemistry,CHEM,Chemistry,113,001,Adv Mech Organ Chem,Felix Fischer,11561,3,3,6,5,,1,3,,2,,2,,,7,,,,,32
2012 Fall,Chemistry,CHEM,Chemistry,120A,001,Physical Chemistry,Tanja Cuk,11570,3,11,15,11,18,13,10,6,6,,2,,3,,,2,,,100
2012 Fall,Chemistry,CHEM,Chemistry,120B,001,Physical Chemistry,Naomi Ginsberg,11579,2,10,9,12,3,5,3,8,8,,,,2,1,,,,,63
2012 Fall,Chemistry,CHEM,Chemistry,125,001,Phys Chem Lab,David Savage,11588,,9,1,,2,1,1,1,,,,,1,,,,,,16
2012 Fall,Chemistry,CHEM,Chemistry,C130,001,Biophysical Chem,David Wemmer; John Kuriyan,11597,1,6,1,6,5,,1,3,,,,,,,,,,,23
2012 Fall,Chemistry,CHEM,Chemistry,135,001,Chemical Biology,Matthew Francis,11636,4,39,10,9,50,7,3,20,4,,3,,,3,,1,,1,154
2012 Fall,Chemistry,CHEM,Chemistry,143,001,Nuclear Chemistry,Luciano Moretto,11639,1,4,1,1,1,2,,,,,,,,3,,,,,13
2012 Fall,Chemistry,CHEM,Chemistry,C178,001,Polymer Sci & Tech,Susan Muller,11648,,1,,2,1,,,3,1,,2,,,2,,,,,12
2012 Fall,City & Regional Planning,CY PLAN,City & Regional Planning,110,001,Intro To City Plng,James Buckley,13556,9,10,26,25,11,10,7,13,8,,1,,5,17,,2,,,144
2012 Fall,City & Regional Planning,CY PLAN,City & Regional Planning,113A,001,Econ Anal For Plng,Mark Wolfe,13577,2,7,11,4,12,6,7,1,2,,,,,5,,,,2,59
2012 Fall,City & Regional Planning,CY PLAN,City & Regional Planning,115,001,Urban Devel Countr,Ananya Roy,13580,4,57,48,38,21,11,2,3,2,2,,,1,13,,1,,1,204
2012 Fall,City & Regional Planning,CY PLAN,City & Regional Planning,140,001,Citybldg/Placemkg,Elizabeth Macdonald,13658,1,10,17,7,9,5,1,,1,,,,,1,,1,,,53
2012 Fall,City & Regional Planning,CY PLAN,City & Regional Planning,190,001,Adv Topcs Urban Stu,Michael Dear,13661,2,5,11,2,1,,1,,,,,,3,2,,,,2,29
2012 Fall,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,C30,001,Intro Solid Mechncs,George Johnson,14003,3,6,4,2,5,3,,1,3,1,1,,3,,,1,,,33
2012 Fall,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,C30,002,Intro Solid Mechncs,Francisco Armero,14021,2,7,2,3,5,2,1,3,2,2,4,,1,,,,,,34
2012 Fall,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,60,001,Civil Engrg Matls,Paulo Monteiro,14030,2,14,13,7,19,2,5,4,1,3,,,4,2,,,,1,77
2012 Fall,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,70,001,Engineering Geology,Steven Glaser,14042,,7,,5,11,,5,4,1,,,,,,,,,,33
2012 Fall,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,92,001,Intr Civil Env Engr,James Rector,14054,,,,,,,,,,,,,,64,,1,,,65
2012 Fall,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,93,001,Engrg Data Analysis,Mark Hansen,14057,2,5,7,3,4,3,,,1,,1,,,,,,,,26
2012 Fall,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,100,001,Elem Fluid Mechanic,Mark Stacey,14090,1,14,10,11,13,8,4,1,3,,,,,,,,,,65
2012 Fall,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,105,001,Env Fluid Mech Des,James Hunt,14105,,6,1,5,1,,,,,,,,,,,,,,13
2012 Fall,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,C106,001,Air Pollution,Allen Goldstein,14111,,2,3,4,1,,,,1,,,,,,,,,,11
2012 Fall,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,107,001,Climate Chg Mitig,William Nazaroff,14120,1,6,2,6,8,2,1,,1,,,,,,,,,,27
2012 Fall,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,111,001,Environmental Engin,Thomas Kirchstetter,14123,7,7,12,24,9,13,4,,6,,2,,,1,,1,,,86
2012 Fall,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,115,001,Water Chemistry,David Sedlak,14132,,8,8,11,3,2,2,1,,,,,,,,,,,35
2012 Fall,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,122N,001,Design Steel Struct,Abolhassan Astaneh-Asl,14138,1,17,33,6,,1,,,,,,,,,,,,,58
2012 Fall,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,123N,001,Rc Structures,Marios Panagiotou,14141,,11,10,21,13,5,,2,,,,,,,,1,,1,64
2012 Fall,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,124,001,Timber Design,Stephen Mahin,14144,4,14,8,6,6,2,,,,,,,,,,,,,40
2012 Fall,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,153,001,Trans Fac Design,Jasenka Rakas,14147,1,22,1,2,,,,,,,,,,,,,,,26
2012 Fall,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,166,001,Construction Engrg,Arpad Horvath,14152,2,13,12,5,16,4,,,,,,,,,,,,,52
2012 Fall,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,167,001,Eng Project Mgmt,Iris Tommelein,14153,,12,11,22,13,11,5,2,2,,,,,1,,,,,79
2012 Fall,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,173,001,"Groundwater,Seepage",Yoram Rubin,14156,5,10,7,2,5,,,1,,,,,,,,,,,30
2012 Fall,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,175,001,Geot Geoenv Engrg,Raymond Seed,14162,3,12,13,10,4,4,2,,,,1,,2,,,,,,51
2012 Fall,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,177,001,Fdn Engrg Design,Richard Short,14174,5,31,,8,6,1,1,,,,1,,,,,,,,53
2012 Fall,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,C178,001,Applied Geophysics,Douglas Dreger; James Rector,14177,,8,4,4,3,,,,,,,,,,,,,,19
2012 Fall,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,191,001,Cee System Analysis,Raja Sengupta,14186,1,6,5,8,2,9,2,8,3,,,,1,,,,,,45
2012 Fall,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,192,001,Art/Sci Of Practice,James Rector,14195,,82,13,6,,,,,,,,,,3,,,,,104
2012 Fall,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,193,001,Eng Risk Analysis,Masoud Moghtaderizadeh,14197,,1,5,4,,,,,,,,,,,1,,,,11
2012 Fall,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,198,003,Directed Group Stdy,Anne Halvorsen; Joan Walker,14222,,,,,,,,,,,,,,11,,2,,,13
2012 Fall,Classics,CLASSIC,Classics,10A,001,Intro Greek Civ,Mark Griffith,14703,2,22,40,17,8,6,3,5,1,,,,4,27,,2,,,137
2012 Fall,Classics,CLASSIC,Classics,17A,001,Elem Greek Arch,Nikolaos Papazarkadas,14724,2,15,13,3,3,,,,,,,,,6,,1,,,43
2012 Fall,Classics,CLASSIC,Classics,24,003,Freshman Seminars,Trevor Murphy,14739,,9,2,1,1,,,,,,,,,4,,,,,17
2012 Fall,Classics,CLASSIC,Classics,39J,001,Fresh/Soph Seminar,Laura Yansen De Skipper,14741,7,4,1,1,,,,,,,,,,,,,,,13
2012 Fall,Classics,CLASSIC,Classics,R44,001,Roots Western Civ,Donald Mastronarde; Trevor Murphy,14742,,23,22,9,7,1,,2,3,,,,1,1,,,,,69
2012 Fall,Classics,CLASSIC,Classics,121,001,Ancient Religion,Anthony Bulloch,14781,15,25,6,3,2,,1,,,,,,1,9,,2,,,64
2012 Fall,Classics,CLASSIC,Classics,130,001,Topics,Trevor Murphy,14796,,11,7,6,,1,,,,,,,,1,,,,,26
2012 Fall,Classics,CLASSIC,Classics,130,002,Topics,J. Pena,14799,,6,2,2,5,,2,,,,1,,,5,,,,,23
2012 Fall,Classics,CLASSIC,Classics,170D,001,Classical Arch,J. Pena,14802,,3,4,3,1,1,2,,,,,,1,7,,,,2,24
2012 Fall,Classics,GREEK,Greek,102,001,Drama,Leslie Kurke,15227,1,8,,1,,,,,,,,,,2,,,,,12
2012 Fall,Classics,LATIN,Latin,1,001,Elementary Latin,Yasmin Syed,15603,,12,,,1,,,,,,,,1,1,,1,,,16
