Grade Distribution for Spring 2016 Undergraduate Courses at UC Berkeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Academic Year: 2015-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Semester: Spring (End of Term Data),,,,,,,,,,,,,,,,,,,,,,,,,,,,
Source: Cal Answers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Type: Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Level: 0-199,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVC-BRP: Office of Planning and Analysis (kbs) 9/27/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excludes classes where all students received the same grade & excludes classes with fewer than 10 enrollments (privacy issue),,,,,,,,,,,,,,,,,,,,,,,,,,,,
Semester Year Name Concat,Crs Academic Dept Short Nm,Course Subject Cd,Course Subject Short Nm,Course Number,Section Nbr,Course Title Nm,Instr Name Concat,Course Control Nbr,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,Pass,Satisfactory,Not Pass,Unsatisfactory,Incomplete,Total Enrollments,
2016 Spring,Law,LEGALST,Legal Studies,174,001,The Case Of Israel,Ori Aronson,51656,1,4,11,11,6,,,,,,,,,,,,,,33,
2016 Spring,Law,LEGALST,Legal Studies,177,001,Am Legal Const Hist,Robert Brown,51659,2,16,9,13,21,13,6,4,1,,2,,2,2,,,,2,93,
2016 Spring,Law,LEGALST,Legal Studies,187,001,Diversity Law & Pol,Taeku Lee,51682,4,18,13,11,6,4,1,1,,2,1,,,1,,1,,3,66,
2016 Spring,Law,LEGALST,Legal Studies,190,001,Topics In Law/Soc,David Lieberman,51683,1,1,6,2,,,,,,,,,,,,,,,10,
2016 Spring,Law,LEGALST,Legal Studies,190,002,Topics In Law/Soc,Sarah Song,51686,2,2,6,6,,2,,,,,,,,,,,,,18,
2016 Spring,Law,LEGALST,Legal Studies,190,003,Topics In Law/Soc,Sonia Katyal,51689,,1,2,6,1,1,1,,,,,,1,2,,,,,15,
2016 Spring,Law,LEGALST,Legal Studies,190,004,Topics In Law/Soc,Martin Shapiro,51692,,1,4,1,1,5,1,2,,,2,,1,2,,1,,,21,
2016 Spring,Law,LEGALST,Legal Studies,190,005,Topics In Law/Soc,Andrew Brighten; Lauren Edelman,51695,,13,,,,,,,,,,,,4,,,,,17,
2016 Spring,Law,LEGALST,Legal Studies,198,004,Directed Group Stdy,Robert Berring,51743,,,,,,,,,,,,,,18,,1,,,19,
2016 Spring,Linguistics,LINGUIS,Linguistics,1B,001,American Sign Lang,Sherry Hicks,52403,2,2,1,5,3,1,2,,,,,,,,,,,,16,
2016 Spring,Linguistics,LINGUIS,Linguistics,1B,002,American Sign Lang,Sherry Hicks,52409,5,5,4,2,,,,,,,,,,,,,,,16,
2016 Spring,Linguistics,LINGUIS,Linguistics,R1B,001,Endangered Language,Andrew Garrett; Tammy Stark,52415,4,11,3,,2,1,,,,,,1,,,,,,,22,
2016 Spring,Linguistics,LINGUIS,Linguistics,R1B,002,Endangered Language,Andrew Garrett; Eric Prendergast,52418,4,3,6,2,1,,,1,,,,,,,,,,,17,
2016 Spring,Linguistics,LINGUIS,Linguistics,5,001,Lang & Linguistics,Richard Rhodes,52421,3,3,8,3,2,5,,3,3,1,,,2,5,,1,,,39,
2016 Spring,Linguistics,LINGUIS,Linguistics,11,001,Writing Systems,Gary Holland,52433,1,4,2,1,,,,,,,,,,11,,,,,19,
2016 Spring,Linguistics,LINGUIS,Linguistics,51,001,Brain'S Politics,George Lakoff,52439,1,6,4,3,9,1,1,,1,,,,,12,,1,,1,40,
2016 Spring,Linguistics,LINGUIS,Linguistics,100,001,Intro Ling Sci,Susanne Gahl,52445,3,23,33,5,14,36,3,4,7,,5,,2,12,,2,,2,151,
2016 Spring,Linguistics,LINGUIS,Linguistics,C105,001,Mind And Language,Eve Sweetser,52484,3,10,8,4,7,4,5,7,1,1,,1,3,3,,7,,,64,
2016 Spring,Linguistics,LINGUIS,Linguistics,115,001,Phonol And Morphol,Larry Hyman,52517,4,18,9,10,18,12,5,6,,1,,,1,2,,3,,,89,
2016 Spring,Linguistics,LINGUIS,Linguistics,120,001,Intro Syn & Sem,Amy Rose Deal,52538,3,15,23,6,10,10,4,4,5,1,1,,5,,,1,,,88,
2016 Spring,Linguistics,LINGUIS,Linguistics,C142,001,Language & Thou,Terrance Regier,52565,1,5,5,5,2,2,2,,1,,,,,1,,,,,24,
2016 Spring,Linguistics,LINGUIS,Linguistics,C146,001,Lang Acquisition,Mahesh Srinivasan,52568,2,8,9,7,6,,1,1,1,,2,,,1,,,,,38,
2016 Spring,Linguistics,LINGUIS,Linguistics,C160,001,Quantitative Method,Keith Johnson,52580,,6,2,2,6,,1,3,1,,,,,1,2,,,,24,
2016 Spring,Linguistics,LINGUIS,Linguistics,170,001,Particular Language,Line Mikkelsen,52595,3,2,12,2,1,2,,,,,,,,,,,,,22,
2016 Spring,Linguistics,LINGUIS,Linguistics,181,001,Lexic Semant,George Lakoff,52598,4,3,2,,1,,,,,,,,,1,,1,,,12,
2016 Spring,Materials Science & Eng,MAT SCI,Materials Science & Eng,24,002,Freshman Seminar,Daryl Chrzan,53006,,,,,,,,,,,,,,13,,2,,,15,
2016 Spring,Materials Science & Eng,MAT SCI,Materials Science & Eng,103,001,Phs Trans & Kin,Mark Asta,53009,1,12,10,11,13,6,4,4,2,,1,,,,,,,,64,
2016 Spring,Materials Science & Eng,MAT SCI,Materials Science & Eng,104,001,Matls Charac,Lane Martin,53012,7,10,,5,13,,2,7,,,3,,,,,,,,47,
2016 Spring,Materials Science & Eng,MAT SCI,Materials Science & Eng,111,001,Prop Elect Mats,Jie Yao,53033,3,7,10,11,6,6,2,1,2,,,,2,1,,,,,51,
2016 Spring,Materials Science & Eng,MAT SCI,Materials Science & Eng,112,001,Corrosi (Chem Prop),Christopher Kumai; Digby Macdonald; Thomas Devine,53039,2,5,6,3,4,7,,2,3,1,,1,,,,,,,34,
2016 Spring,Materials Science & Eng,MAT SCI,Materials Science & Eng,125,001,Thin-Film Mat Sci,Junqiao Wu,53042,5,11,7,4,1,,,1,,,,,,3,,,,,32,
2016 Spring,Materials Science & Eng,MAT SCI,Materials Science & Eng,151,001,Polymeric Materials,Ting Xu,53048,,4,5,9,3,,,,,1,,,,,,,,,22,
2016 Spring,Mathematics,MATH,Mathematics,1A,001,Calculus,Sug Woo Shin,53303,10,31,29,34,33,27,16,18,14,10,13,5,7,9,1,6,,4,267,
2016 Spring,Mathematics,MATH,Mathematics,1B,001,Calculus,Alexander Paulin,53345,60,66,34,67,80,55,39,41,8,8,13,2,13,7,,9,,4,506,
2016 Spring,Mathematics,MATH,Mathematics,1B,002,Calculus,Alexander Paulin,53399,50,63,26,55,70,49,24,37,6,7,8,,10,4,,15,,3,427,
2016 Spring,Mathematics,MATH,Mathematics,10B,001,Methods Of Math,Lior Pachter,53489,16,42,44,46,28,30,17,14,16,1,3,2,7,1,,5,,1,273,
2016 Spring,Mathematics,MATH,Mathematics,10B,002,Methods Of Math,Kenneth Ribet,53522,8,79,29,6,71,34,5,43,,,12,,1,,,1,,,289,
2016 Spring,Mathematics,MATH,Mathematics,16A,001,Anal Geo & Calculus,Theodore Slaman,53573,12,52,44,40,50,26,14,19,10,8,7,4,6,4,,16,,5,317,
2016 Spring,Mathematics,MATH,Mathematics,16B,001,Anal Geo & Calculus,Alexander Coward,53615,32,98,40,58,70,23,26,24,9,,4,,12,2,,4,,2,404,
2016 Spring,Mathematics,MATH,Mathematics,16B,002,Anal Geo & Calculus,Alexander Coward,53663,48,71,67,69,41,34,35,14,18,,3,,11,4,,3,,,418,
2016 Spring,Mathematics,MATH,Mathematics,32,001,Precalculus,Cristian Mihai Munteanu; Fraydoun Rezakhanlou,53720,5,8,6,4,8,1,4,4,7,,,,6,12,,7,,,72,
2016 Spring,Mathematics,MATH,Mathematics,53,001,Multivar Calculus,Zvezdelina Stankova,53756,30,58,31,41,35,40,19,30,13,10,11,6,23,8,,7,,,362,
2016 Spring,Mathematics,MATH,Mathematics,53,002,Multivar Calculus,Denis Auroux,53804,10,89,26,22,110,28,16,51,13,,15,15,15,10,,10,,3,433,
2016 Spring,Mathematics,MATH,Mathematics,54,001,Lin Alg & Diff,Xinyi Yuan,53855,26,57,20,39,84,46,14,60,12,,15,,10,12,,12,,1,408,
2016 Spring,Mathematics,MATH,Mathematics,54,002,Lin Alg & Diff,Katrin Wehrheim,53891,24,62,34,23,53,47,12,43,24,,21,,22,2,,6,1,3,377,
2016 Spring,Mathematics,MATH,Mathematics,54,003,Lin Alg & Diff,Vivek Shende,53942,11,41,15,20,21,20,4,11,4,,4,,11,6,,4,,3,175,
2016 Spring,Mathematics,MATH,Mathematics,H54,001,Hons Lin Alg/Dif Eq,Gang Liu,54002,5,1,,1,2,,,3,1,,,,1,,,,,1,15,
2016 Spring,Mathematics,MATH,Mathematics,55,001,Discrete Math,Nikhil Srivastava,54008,10,37,28,18,33,16,14,31,32,,6,,4,4,,3,,3,239,
2016 Spring,Mathematics,MATH,Mathematics,98,001,Directed Group Stdy,Richard Borcherds,54053,,,,,,,,,,,,,,9,,1,,,10,
2016 Spring,Mathematics,MATH,Mathematics,98,002,Directed Group Stdy,Kelli Talaska,54056,,,,,,,,,,,,,,52,,2,,,54,
2016 Spring,Mathematics,MATH,Mathematics,98,011,Directed Group Stdy,Michael Wong,54083,,,,,,,,,,,,,,26,,4,,,30,
2016 Spring,Mathematics,MATH,Mathematics,98,012,Directed Group Stdy,Michael Wong,54086,,,,,,,,,,,,,,13,,3,,,16,
2016 Spring,Mathematics,MATH,Mathematics,98,013,Directed Group Stdy,Michael Wong,54089,,,,,,,,,,,,,,26,1,6,,,33,
2016 Spring,Mathematics,MATH,Mathematics,98,015,Directed Group Stdy,Michael Wong,54095,,,,,,,,,,,,,,28,,4,,,32,
2016 Spring,Mathematics,MATH,Mathematics,98,016,Directed Group Stdy,Michael Wong,54098,,,,,,,,,,,,,,20,,1,,,21,
2016 Spring,Mathematics,MATH,Mathematics,98,017,Directed Group Stdy,Michael Wong,54101,,,,,,,,,,,,,,20,,1,,,21,
2016 Spring,Mathematics,MATH,Mathematics,98,022,Directed Group Stdy,Christopher Policastro,54116,,,,,,,,,,,,,,12,,1,,,13,
2016 Spring,Mathematics,MATH,Mathematics,104,001,Intro To Analysis,Tim Cramer,54131,3,5,4,3,5,1,1,3,,,2,,1,,,1,,2,31,
2016 Spring,Mathematics,MATH,Mathematics,104,002,Intro To Analysis,Virginia Harrison,54134,,3,2,2,3,2,1,1,1,,,,8,1,,1,,,25,
2016 Spring,Mathematics,MATH,Mathematics,104,003,Intro To Analysis,Daniel Tataru,54137,3,6,3,4,1,2,3,2,2,,3,,1,2,,6,,,38,
2016 Spring,Mathematics,MATH,Mathematics,104,004,Intro To Analysis,Khoa Nguyen,54140,6,9,2,1,6,5,2,1,1,,2,,,,,,,,35,
2016 Spring,Mathematics,MATH,Mathematics,104,005,Intro To Analysis,Alexis Brice Emmanuel Bouthier,54143,4,1,5,1,4,2,,1,2,,,,3,,,4,,,27,
2016 Spring,Mathematics,MATH,Mathematics,104,006,Intro To Analysis,Kelli Talaska,54146,2,8,2,1,10,5,1,8,1,,1,,1,,,,,,40,
2016 Spring,Mathematics,MATH,Mathematics,105,001,Analysis Ii,Charles Pugh,54149,7,4,,,6,,,,,,,,,3,,,,,20,
2016 Spring,Mathematics,MATH,Mathematics,110,001,Linear Algebra,Edward Frenkel,54152,33,38,28,29,48,17,16,16,3,,15,,16,11,1,15,,2,288,
2016 Spring,Mathematics,MATH,Mathematics,113,001,Abstract Algebra,Edward Frenkel,54197,4,6,4,4,3,2,1,2,3,,,,7,,,,,,36,
2016 Spring,Mathematics,MATH,Mathematics,113,002,Abstract Algebra,Silvain Rideau,54200,4,3,,1,3,2,3,2,1,,2,,3,,,2,,1,27,
2016 Spring,Mathematics,MATH,Mathematics,113,003,Abstract Algebra,Silvain Rideau,54203,2,4,2,4,1,1,1,1,3,,1,1,1,,,4,,,26,
2016 Spring,Mathematics,MATH,Mathematics,113,004,Abstract Algebra,Alexis Brice Emmanuel Bouthier,54206,3,,1,,4,3,4,,1,,,,3,1,,3,,1,24,
2016 Spring,Mathematics,MATH,Mathematics,113,005,Abstract Algebra,Thomas Scanlon,54209,1,5,5,3,3,6,,5,3,,,,,1,,2,,1,35,
2016 Spring,Mathematics,MATH,Mathematics,113,006,Abstract Algebra,Martin Helmer,54212,4,1,6,4,2,6,3,2,,,,1,3,,,2,,3,37,
2016 Spring,Mathematics,MATH,Mathematics,H113,001,Hnrs Intro Abst Alg,Paul Vojta,54215,,3,2,2,1,,2,2,,,,,,,,1,,,13,
2016 Spring,Mathematics,MATH,Mathematics,115,001,Intro Number Theory,Xinyi Yuan,54218,2,9,1,3,13,3,,4,3,,3,,,,,2,,,43,
2016 Spring,Mathematics,MATH,Mathematics,118,001,"Fourier,Wavelets",John Strain,54221,3,7,2,2,2,1,,2,,,,,,,,,,,19,
2016 Spring,Mathematics,MATH,Mathematics,121A,001,Math Tool Phys Sci,Lin Lin,54224,4,5,5,7,4,2,,2,,,,,1,1,,1,,,32,
2016 Spring,Mathematics,MATH,Mathematics,121B,001,Math Tool Phys Sci,Lin Lin,54227,2,4,2,3,2,2,1,,,,,,,,,,,,16,
2016 Spring,Mathematics,MATH,Mathematics,123,001,Ord Diff Equations,Lawrence Evans,54230,3,1,,3,1,4,3,,1,1,,,,,,1,,,18,
2016 Spring,Mathematics,MATH,Mathematics,127,001,Com Meth In Mol Bio,David Dynerman,54233,,5,2,2,5,2,2,2,2,,,,,3,,,,,25,
2016 Spring,Mathematics,MATH,Mathematics,128A,001,Numerical Analysis,John Strain,54236,16,35,38,25,19,4,,10,,,5,,4,,1,7,,,164,
2016 Spring,Mathematics,MATH,Mathematics,128B,001,Numerical Analysis,Per-Olof Persson,54263,3,4,5,4,6,3,1,5,,2,,,,,,2,,,35,
2016 Spring,Mathematics,MATH,Mathematics,135,001,Intro Theory Sets,Marina Ratner,54269,2,3,1,1,2,2,1,,1,3,2,,7,1,,1,,1,28,
2016 Spring,Mathematics,MATH,Mathematics,141,001,Elem Diff Topology,Kathryn Mann,54272,3,6,5,2,3,2,2,,2,,2,1,,1,,3,,1,33,
2016 Spring,Mathematics,MATH,Mathematics,151,001,School Curriculum,Emiliano Gomez,54275,,4,3,,5,1,,3,,,,,,1,,,,,17,
2016 Spring,Mathematics,MATH,Mathematics,160,001,History Of Math,Ole Hald,54287,2,2,4,14,1,1,1,,,1,1,,1,11,,1,,,40,
2016 Spring,Mathematics,MATH,Mathematics,172,001,Combinatorics,Steven Evans,54290,5,2,3,,,2,,,,,,,2,,,1,,1,16,
2016 Spring,Mathematics,MATH,Mathematics,185,001,Complex Analysis,Kenji Kozai,54293,,7,5,4,7,3,4,3,,3,1,,3,1,,,,,41,
2016 Spring,Mathematics,MATH,Mathematics,185,002,Complex Analysis,Michael Hutchings,54296,2,6,5,4,11,5,1,2,2,1,,1,,,,,,,40,
2016 Spring,Mathematics,MATH,Mathematics,185,003,Complex Analysis,Mihaela Ifrim,54299,3,3,1,5,2,2,4,3,5,1,,,3,,1,2,,,35,
2016 Spring,Mathematics,MATH,Mathematics,185,004,Complex Analysis,Yan Zhang,54302,2,7,2,2,7,2,2,6,2,,6,,,,,,,1,39,
2016 Spring,Mathematics,MATH,Mathematics,H185,001,Hnrs Complex Analys,Alan Hammond,54305,,5,6,4,2,1,,,,,,,,,,1,,1,20,
2016 Spring,Mathematics,MATH,Mathematics,191,001,Exper Math,Christopher Gerig; John Lott,54308,1,9,,,,,,,,,,,,,,,,,10,
2016 Spring,Mathematics,MATH,Mathematics,198,002,Directed Group Stdy,Kelli Talaska,54362,,,,,,,,,,,,,,65,,2,,,67,
2016 Spring,Mathematics,MATH,Mathematics,198BC,001,Directed Group Stud,Elan Bechor; Virginia Harrison,54395,,,,,,,,,,,,,,15,,1,,,16,
2016 Spring,Mathematics,MATH,Mathematics,198BC,002,Directed Group Stud,Kevin O'Neill; Virginia Harrison,54398,,,,,,,,,,,,,,18,,1,,,19,
2016 Spring,Mechanical Engineering,MEC ENG,Mechanical Engineering,24,002,Freshman Seminars,Andrew Packard; Benjamin Recht,55355,,5,,,,,,,,,,,,5,,,,1,11,
2016 Spring,Mechanical Engineering,MEC ENG,Mechanical Engineering,40,001,Thermodynamics,Michael Frenklach,55356,5,9,6,16,19,15,20,14,8,4,,1,2,,,,,1,120,
2016 Spring,Mechanical Engineering,MEC ENG,Mechanical Engineering,C85,001,Intro Solid Mechncs,Panayiotis Papadopoulos,55365,,7,8,1,7,7,4,1,6,5,1,,2,,,1,,,50,
2016 Spring,Mechanical Engineering,MEC ENG,Mechanical Engineering,C85,002,Intro Solid Mechncs,Francisco Armero,55374,1,11,3,3,6,5,3,7,2,2,2,3,1,,,,,,49,
2016 Spring,Mechanical Engineering,MEC ENG,Mechanical Engineering,98,051,Directed Group Stdy,Alice Agogino; Serena Chang; Shanthi Shanmugam,55383,,,,,,,,,,,,,,24,,2,,,26,
2016 Spring,Mechanical Engineering,MEC ENG,Mechanical Engineering,98,054,Directed Group Stdy,Benson Tongue; Koki Saito; Quan Huynh,55392,,,,,,,,,,,,,,21,,2,,,23,
2016 Spring,Mechanical Engineering,MEC ENG,Mechanical Engineering,101,001,Intro Lean Mfg Sys,Sara Mcmains,55407,,6,1,5,3,1,2,1,,,1,,,,,,,,20,
2016 Spring,Mechanical Engineering,MEC ENG,Mechanical Engineering,102A,001,Intr Mec Sys Mchtrn,Kenneth Sprott; Marcel Kristel,55413,15,15,24,7,3,,,,,,,,,,,,,,64,
2016 Spring,Mechanical Engineering,MEC ENG,Mechanical Engineering,102B,001,Mechatronics Design,Liwei Lin,55422,3,43,25,31,22,9,4,2,2,,,,,,,,,,141,
2016 Spring,Mechanical Engineering,MEC ENG,Mechanical Engineering,104,001,Engr Mechanics Ii,Oliver O'Reilly,55443,4,11,15,18,15,14,19,13,7,,6,,1,,,,,,123,
2016 Spring,Mechanical Engineering,MEC ENG,Mechanical Engineering,106,001,Fluid Mechanics,Philip Marcus,55452,6,8,3,3,19,3,3,7,1,,5,,3,,,,,,61,
2016 Spring,Mechanical Engineering,MEC ENG,Mechanical Engineering,107,001,Mec Eng Laboratory,Jyh-Yuan Chen,55461,3,16,19,49,17,4,,,,,,,,,,,,,108,
2016 Spring,Mechanical Engineering,MEC ENG,Mechanical Engineering,108,001,Mech Beh Eng Matris,Ayyana Chakravartula,55479,,4,9,9,24,22,9,1,1,1,1,,2,,,,,,83,
2016 Spring,Mechanical Engineering,MEC ENG,Mechanical Engineering,109,001,Heat Transfer,David Rich,55509,3,8,5,12,11,10,9,6,2,2,,,2,,,,,,70,
2016 Spring,Mechanical Engineering,MEC ENG,Mechanical Engineering,110,001,Intro Product Dev,Alice Agogino,55518,2,35,21,7,3,1,1,,,,,,,3,1,,,,74,
2016 Spring,Mechanical Engineering,MEC ENG,Mechanical Engineering,C117,001,Struct Asp Biomater,Lisa Pruitt,55530,1,8,8,8,,,,,,,,,,1,,,,,26,
2016 Spring,Mechanical Engineering,MEC ENG,Mechanical Engineering,122,001,Proc Of Mat In Mfg,Kourosh Youssefi,55536,,19,3,32,12,6,,4,,,,,,,1,,,,77,
2016 Spring,Mechanical Engineering,MEC ENG,Mechanical Engineering,131,001,Veh Dyn And Ctr,Francesco Borrelli,55548,,14,5,13,7,,,,,,,,,1,,,,,40,
2016 Spring,Mechanical Engineering,MEC ENG,Mechanical Engineering,132,001,Dyn System/Feedback,Kameshwar Poolla,55554,5,31,5,9,39,3,13,28,6,,,,,,,,,,139,
2016 Spring,Mechanical Engineering,MEC ENG,Mechanical Engineering,C134,001,Feedback Cntrl Sys,Jose Carmena,55569,1,3,3,6,3,4,1,2,1,2,,,,,,,,,26,
2016 Spring,Mechanical Engineering,MEC ENG,Mechanical Engineering,135,001,Des Mprc-Bd Mec Sys,George Anwar,55590,7,58,10,5,11,2,2,,,,,,,1,,,,,96,
2016 Spring,Mechanical Engineering,MEC ENG,Mechanical Engineering,167,001,Microscl Fluid Mech,Stephen Morris,55602,1,8,2,2,1,1,,,,,,,,,1,,,,16,
2016 Spring,Mechanical Engineering,MEC ENG,Mechanical Engineering,170,001,Engr Mech Iii,James Casey,55605,2,3,2,2,,,,1,,,,,,1,,,,,11,
2016 Spring,Mechanical Engineering,MEC ENG,Mechanical Engineering,178,001,Des Human Body,Grace O'Connell,55607,,6,8,1,1,,,,,,1,,1,1,1,,,,20,
2016 Spring,Mechanical Engineering,MEC ENG,Mechanical Engineering,C180,001,Eng Analyfinite Mth,Sanjay Govindjee,55608,,11,8,6,11,3,1,3,1,,4,,,2,2,,,,52,
2016 Spring,Mechanical Engineering,MEC ENG,Mechanical Engineering,191K,001,Prof Communication,Marcel Kristel,55617,1,35,2,6,,1,,,,,,,,1,,,,,46,
2016 Spring,Mechanical Engineering,MEC ENG,Mechanical Engineering,198,051,Directed Group Stdy,Alice Agogino; Serena Chang; Shanthi Shanmugam,55890,,,,,,,,,,,,,,25,1,1,,,27,
2016 Spring,Mechanical Engineering,MEC ENG,Mechanical Engineering,198,054,Directed Group Stdy,Benson Tongue; Koki Saito; Quan Huynh,55899,,,,,,,,,,,,,,28,,2,,,30,
2016 Spring,Military Affairs Program,AEROSPC,Aerospace Studies,1B,001,Found Us Air Force,Christopher Carroll; Christopher Francis,57206,12,7,,,,,,1,,,,,,1,,,,,21,
2016 Spring,Military Affairs Program,AEROSPC,Aerospace Studies,2B,001,Evolut Of Air Power,Christopher Carroll; Christopher Francis,57212,6,2,2,,,,,1,,,,,,,,,,,11,
2016 Spring,Military Affairs Program,MIL AFF,Military Affairs,1,001,Mil Phys Fit & Nutr,Christopher Crager; Stephen Suhr,57103,,29,,,10,,,2,,,,,,7,,,,,48,
2016 Spring,Military Affairs Program,MIL SCI,Military Science,101,001,Foundations Of Lead,Christopher Crager; Stephen Suhr,57309,5,6,5,,,,1,,,,,,,,,,,,17,
2016 Spring,Military Affairs Program,MIL SCI,Military Science,142,001,Lead In A Complex W,Christopher Crager; Stephen Suhr,57315,,10,3,2,1,,1,,,,,,,1,,,,,18,
2016 Spring,Military Affairs Program,NAV SCI,Naval Science,2,001,Sea Power,Robert Scott; William Ferris,57403,,11,2,1,,,,,,,,,,1,,,,,15,
2016 Spring,Military Affairs Program,NAV SCI,Naval Science,10,001,Nav Ship Systems I,Gregory Schmidt; Robert Scott,57409,6,10,3,,,,,,,,,,,,,,,,19,
2016 Spring,Molecular & Cell Biology,MCELLBI,Molecular & Cell Biology,15,001,Current Topics,John Matsui,57503,8,42,5,7,5,1,1,,,,,,,7,,,,,76,
2016 Spring,Molecular & Cell Biology,MCELLBI,Molecular & Cell Biology,41,001,Genetics & Society,Fred Wilt; Fyodor Urnov; Michael Botchan,57518,4,14,6,5,9,2,1,3,1,,,,1,24,,1,,,71,
2016 Spring,Molecular & Cell Biology,MCELLBI,Molecular & Cell Biology,50,001,Immunity Disease,P Beatty,57539,2,18,5,16,23,12,5,10,6,,1,,4,23,,5,,,130,
2016 Spring,Molecular & Cell Biology,MCELLBI,Molecular & Cell Biology,C61,001,"Brain, Mind, Behav",David Presti,57560,2,57,28,20,77,8,15,53,25,,12,,6,26,,4,,,333,
2016 Spring,Molecular & Cell Biology,MCELLBI,Molecular & Cell Biology,90B,001,Freshman Seminars,David Weisblat,57638,,,,,,,,,,,,,,9,,1,,,10,
2016 Spring,Molecular & Cell Biology,MCELLBI,Molecular & Cell Biology,98,009,Directed Group Stdy,Colby Gekko; Heng-Yi Liu; Nicholas Ingolia,57683,,,,,,,,,,,,,,25,,6,,,31,
2016 Spring,Molecular & Cell Biology,MCELLBI,Molecular & Cell Biology,98,010,Directed Group Stdy,Colby Gekko; Heng-Yi Liu; Nicholas Ingolia,57686,,,,,,,,,,,,,,9,,3,,,12,
2016 Spring,Molecular & Cell Biology,MCELLBI,Molecular & Cell Biology,98,011,Directed Group Stdy,Colby Gekko; Heng-Yi Liu; Nicholas Ingolia,57689,,,,,,,,,,,,,,9,,2,,,11,
2016 Spring,Molecular & Cell Biology,MCELLBI,Molecular & Cell Biology,C100A,001,Biophysical Chem,Jamie Doudna Cate; John Groves,58010,2,7,19,9,14,4,5,9,,,1,,2,1,,2,,,75,
2016 Spring,Molecular & Cell Biology,MCELLBI,Molecular & Cell Biology,100B,001,"Path, Mech, & Regul",David Savage; Michael Marletta; Roberto Zoncu,58049,3,16,6,3,10,4,5,4,9,,,,,,,3,,1,64,
2016 Spring,Molecular & Cell Biology,MCELLBI,Molecular & Cell Biology,102,001,Surv Biochem &,Carlos Bustamante; Evan Miller; Michael Botchan,58070,2,79,6,13,143,129,,15,10,,10,,3,7,,7,,2,426,
2016 Spring,Molecular & Cell Biology,MCELLBI,Molecular & Cell Biology,C103,001,Pathogenesis,Daniel Portnoy; Matthew Welch,58121,,34,22,12,30,,,14,1,,2,,,14,,1,,,130,
2016 Spring,Molecular & Cell Biology,MCELLBI,Molecular & Cell Biology,104,001,Gen Genom Cell Bio,Craig Miller; David Bilder; Xavier Darzacq,58124,6,62,14,20,63,12,14,28,12,,1,,4,,1,,,,237,
2016 Spring,Molecular & Cell Biology,MCELLBI,Molecular & Cell Biology,110,001,General Biochem,Evangelina Nogales De La Morena; Kathleen Collins; Qiang Zhou,58163,6,9,13,19,21,7,9,10,8,,4,,2,3,,1,,1,113,
2016 Spring,Molecular & Cell Biology,MCELLBI,Molecular & Cell Biology,C110L,001,Biochem & Molbi,Isabelle Le Blanc; Jacob Corn,58178,3,9,,4,9,3,6,7,,,,,1,1,,1,,,44,
2016 Spring,Molecular & Cell Biology,MCELLBI,Molecular & Cell Biology,C114,001,Intro Comp Virology,Britt Glaunsinger; Peter Dailey,58190,1,6,4,5,4,,2,6,,,,,2,,,1,,,31,
2016 Spring,Molecular & Cell Biology,MCELLBI,Molecular & Cell Biology,118,001,Cancer Karyotype,Peter Duesberg,58196,,9,7,,,,,,,,,,,1,,,,1,18,
2016 Spring,Molecular & Cell Biology,MCELLBI,Molecular & Cell Biology,130A,001,Cell & Systems Bio,Gloria Brar; Michael Rape; Rebecca Heald,58199,3,10,6,4,12,4,4,5,3,,,,,1,1,1,,,54,
2016 Spring,Molecular & Cell Biology,MCELLBI,Molecular & Cell Biology,133L,001,Cell Bio & Phy Lab,David Weisblat; Kunxin Luo; Lin He,58220,1,16,8,9,15,7,,8,3,,,,,,,,,1,68,
2016 Spring,Molecular & Cell Biology,MCELLBI,Molecular & Cell Biology,C134,001,Cytogenetics,Abby Dernburg; Gary Karpen,58235,6,6,6,2,2,1,,,,,,,1,4,,,,,28,
2016 Spring,Molecular & Cell Biology,MCELLBI,Molecular & Cell Biology,140,001,General Genetics,Elcin Unal; Henk Roelink; Jasper Rine,58247,6,13,9,13,22,8,5,10,4,,,,,4,,1,,,95,
2016 Spring,Molecular & Cell Biology,MCELLBI,Molecular & Cell Biology,140L,001,Genetics Lab,Andrew Dillin; Elcin Unal; Georjana Barnes,58262,1,15,6,8,12,4,4,,,,,,,,,,,,50,
2016 Spring,Molecular & Cell Biology,MCELLBI,Molecular & Cell Biology,141,001,Developmental Biol,John Gerhart; Nipam Patel; Richard Harland,58271,3,11,7,8,9,7,9,4,,,,,3,1,,1,,1,64,
2016 Spring,Molecular & Cell Biology,MCELLBI,Molecular & Cell Biology,C148,001,Micro Genom And Gen,Daniel Barsky; Michiko Taga,58286,,5,6,4,1,3,,1,2,,1,,,,1,1,,,25,
2016 Spring,Molecular & Cell Biology,MCELLBI,Molecular & Cell Biology,149,001,The Human Genome,Barbara Meyer; Daniel Rokhsar; Michael Eisen,58295,3,7,16,15,14,,2,,,,1,,2,3,,1,,1,65,
