Grade Distribution for Fall 2016 Undergraduate Courses at UC Berkeley,,,,,,,,,,,,,,,,,,,,,,,,,,,
Academic Year: 2016-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,
Semester: Fall (End of Term Data),,,,,,,,,,,,,,,,,,,,,,,,,,,
Source: Cal Answers ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Type: Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Level: 0-199,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVC-BRP: Office of Planning and Analysis (kbs) 2/28/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excludes classes where all students received the same grade & excludes classes with fewer than 10 enrollments (privacy issue),,,,,,,,,,,,,,,,,,,,,,,,,,,
Semester Year Name Concat,Crs Academic Dept Short Nm,Course Subject Cd,Course Subject Short Nm,Course Number,Section Nbr,Course Title Nm,Instr Name Concat,Course Control Nbr,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,Pass,Satisfactory,Not Pass,Unsatisfactory,Incomplete,Total Grades for Course
2016 Fall,Business,UGBA,Business Admin-Undergrad,100,3,Business Comm,Krystal Thomas,10731,,2,15,12,,1,,,,,,,,,,,,,30
2016 Fall,Business,UGBA,Business Admin-Undergrad,100,4,Business Comm,Arturo Perez-Reyes,10732,,,8,11,10,,,,,,,,1,,,,,,30
2016 Fall,Business,UGBA,Business Admin-Undergrad,100,5,Business Comm,Arturo Perez-Reyes,10698,,2,6,9,5,,1,,,,,,,,,,,,23
2016 Fall,Business,UGBA,Business Admin-Undergrad,100,6,Business Comm,Krystal Thomas,10704,,2,13,12,,1,,,,,,,,,,,,,28
2016 Fall,Business,UGBA,Business Admin-Undergrad,101A,1,Microeconomic Analy,Todd Fitch,10604,,17,19,38,23,5,3,1,1,,2,,1,1,,1,,,112
2016 Fall,Business,UGBA,Business Admin-Undergrad,101A,2,Microeconomic Analy,Todd Fitch,10605,,22,19,32,26,9,1,3,,,1,,1,4,,2,,,120
2016 Fall,Business,UGBA,Business Admin-Undergrad,101B,1,Macroeconomics,Steven Wood,10750,,8,10,8,6,7,9,4,4,,2,,2,,,,,,60
2016 Fall,Business,UGBA,Business Admin-Undergrad,102A,1,Intro Fin Account,Francis Stanton,10705,13,29,29,,23,17,,6,1,,,,,10,,1,,,129
2016 Fall,Business,UGBA,Business Admin-Undergrad,102A,2,Intro Fin Account,Francis Stanton,10706,8,6,19,5,9,11,3,1,,,,,,,,,,,62
2016 Fall,Business,UGBA,Business Admin-Undergrad,102A,3,Intro Fin Account,Tiffany Rasmussen,10707,,30,31,29,25,15,2,,,,,,,1,,,,,133
2016 Fall,Business,UGBA,Business Admin-Undergrad,102B,1,Intro Manager Acct,John Briginshaw,10733,5,19,36,22,23,16,7,2,1,,2,,,1,,,,,134
2016 Fall,Business,UGBA,Business Admin-Undergrad,103,1,Intro To Finance,William Fuchs,10687,5,24,17,23,22,22,2,3,,,,,,14,,,,,132
2016 Fall,Business,UGBA,Business Admin-Undergrad,103,2,Intro To Finance,William Fuchs,10688,5,23,20,25,17,22,1,4,,,,,2,11,,1,,,131
2016 Fall,Business,UGBA,Business Admin-Undergrad,104,1,Sprdsheetmodeling,Andrew Shogan,10538,,59,61,72,5,6,3,5,8,,,,5,3,,1,,5,233
2016 Fall,Business,UGBA,Business Admin-Undergrad,105,1,Leading People,Dana Carney,10617,17,38,42,80,61,12,,,,,,,,5,,1,,1,257
2016 Fall,Business,UGBA,Business Admin-Undergrad,106,1,Marketing,Wasim Azhar,10554,6,53,39,66,40,17,9,3,,,,,,2,,,,2,237
2016 Fall,Business,UGBA,Business Admin-Undergrad,107,1,Soc & Pol Eth Env,Juan Ramirez,10582,4,27,69,86,34,11,3,1,,,,,,,,,,2,237
2016 Fall,Business,UGBA,Business Admin-Undergrad,115,1,Competitivestrategy,Frank Schultz,10761,,6,15,8,1,,1,,,,,,,,,,,,31
2016 Fall,Business,UGBA,Business Admin-Undergrad,115,2,Competitivestrategy,Frank Schultz,34264,,5,15,11,,,,,,,,,1,,,,,,32
2016 Fall,Business,UGBA,Business Admin-Undergrad,120AA,1,Int Fin Acct 1,Alastair Lawrence,10773,20,,22,7,,4,,2,,,,,,11,,1,,,67
2016 Fall,Business,UGBA,Business Admin-Undergrad,120B,1,Adv Fin Accounting,Francis Stanton,10659,3,11,5,1,7,,,,,,,,,4,,,,,31
2016 Fall,Business,UGBA,Business Admin-Undergrad,121,1,Fed Inc Tax Acctg,Alan Cerf,10640,2,14,3,,13,,,1,,,,,,1,,,,,34
2016 Fall,Business,UGBA,Business Admin-Undergrad,122,1,Fin Info Analysis,Patricia Dechow,10718,13,15,4,2,3,,2,,1,,,,,8,,,,,48
2016 Fall,Business,UGBA,Business Admin-Undergrad,126,1,Auditing,Tiffany Rasmussen,10702,,9,4,4,2,1,,,,,,,,1,,,,,21
2016 Fall,Business,UGBA,Business Admin-Undergrad,127,1,Spec Topics In Acct,John Mccauley,10671,5,2,4,4,1,,,,,,,,,10,,,,,26
2016 Fall,Business,UGBA,Business Admin-Undergrad,127,2,Spec Topics In Acct,Tiffany Rasmussen,32961,,12,11,2,4,1,,,,,,,,2,,,,,32
2016 Fall,Business,UGBA,Business Admin-Undergrad,131,1,Corp Fin Analysis,Stephen Etter,10623,,24,6,11,5,,,,,,,,,3,,1,,,50
2016 Fall,Business,UGBA,Business Admin-Undergrad,133,1,Investments,Samuel Olesky,32962,1,12,17,13,5,,,,,,,,,,,,,,48
2016 Fall,Business,UGBA,Business Admin-Undergrad,151,1,Mgmt Human Resourcs,Cristina Banks,32964,1,13,8,6,7,,6,,,,,,1,10,,2,,,54
2016 Fall,Business,UGBA,Business Admin-Undergrad,152,1,Negotiation,Holly Schroth,10752,,10,13,9,3,1,2,,,,,,,,,,,,38
2016 Fall,Business,UGBA,Business Admin-Undergrad,152,2,Negotiation,Holly Schroth,10753,,10,19,3,7,1,,,,,,,,,,,,,40
2016 Fall,Business,UGBA,Business Admin-Undergrad,154,1,Power & Politic,Edward Kass,32979,,14,4,3,9,,,,,,,,,2,,,,,32
2016 Fall,Business,UGBA,Business Admin-Undergrad,162,1,Brand Mgt&Strategy,Judy Hopelain,10774,,9,11,10,6,1,1,,,,,,,1,,,,,39
2016 Fall,Business,UGBA,Business Admin-Undergrad,162A,1,Product Branding,Krystal Thomas,32965,,2,15,5,1,,,,,,,,,7,,,,,30
2016 Fall,Business,UGBA,Business Admin-Undergrad,165,1,Advertise Strategy,William Fanning,32960,,5,4,6,3,1,,,,,,,,3,,,,,22
2016 Fall,Business,UGBA,Business Admin-Undergrad,167,1,Spec Topics In Mkt,David Robinson,10740,1,7,11,7,5,3,1,1,,,,,,6,,,,,42
2016 Fall,Business,UGBA,Business Admin-Undergrad,175,1,Legal Aspects,Alan Ross,10697,1,8,7,10,5,4,,1,1,,1,,,8,,,,,46
2016 Fall,Business,UGBA,Business Admin-Undergrad,176,1,Media Consulting Pr,Diane Dwyer,32966,,1,23,7,1,2,,,,,,,,2,,,,,36
2016 Fall,Business,UGBA,Business Admin-Undergrad,178,1,Intro Internatl Bus,Daniel Himelstein,10661,,3,28,8,6,1,,,,,,,,5,,,,,51
2016 Fall,Business,UGBA,Business Admin-Undergrad,179,1,Intl Consulting Sme,Daniel Himelstein,10644,,2,35,9,2,1,,,,,,,,,,,,,49
2016 Fall,Business,UGBA,Business Admin-Undergrad,180,1,Intro Real Estate,David Nelson,10743,5,54,10,21,19,7,,2,2,,,,,12,,,,,132
2016 Fall,Business,UGBA,Business Admin-Undergrad,190T,1,Topics Innov/Design,Clark Kellogg,10568,,14,19,15,3,,1,1,,,,,,3,,,,,56
2016 Fall,Business,UGBA,Business Admin-Undergrad,190T,2,Topics Innov/Design,Virginia Rath,10549,3,6,8,4,1,,,,,,,,,1,,,,,23
2016 Fall,Business,UGBA,Business Admin-Undergrad,190T,3,Topics Innov/Design,Jon Metzler,32967,,16,8,2,1,,,,,,,,,1,,,,,28
2016 Fall,Business,UGBA,Business Admin-Undergrad,191C,1,Comm For Leaders,Ericka Lutz,10598,,14,8,8,6,3,,,,,,,,8,,1,,,48
2016 Fall,Business,UGBA,Business Admin-Undergrad,191I,1,Improvisational Lea,Cort Worthington,10603,,7,11,8,1,,,,,,,,,2,,,,,29
2016 Fall,Business,UGBA,Business Admin-Undergrad,192AC,1,Social Mvmnts Media,David Harris,33945,10,20,6,,,2,,,,,,,,1,,,,,39
2016 Fall,Business,UGBA,Business Admin-Undergrad,192N,1,Topics In Nonprofit,Joseph Dougherty,10615,2,4,11,8,3,,,,,,,,,2,,,,1,31
2016 Fall,Business,UGBA,Business Admin-Undergrad,192P,1,Sust Bus Consulting,Grace Lesser,10597,2,10,7,6,2,,,,,,,,,2,,,,,29
2016 Fall,Business,UGBA,Business Admin-Undergrad,193B,1,Energy & Civilizati,James Rector,33445,,6,10,1,4,,,,,,,,,5,,,,,26
2016 Fall,Business,UGBA,Business Admin-Undergrad,194,1,Colloq Bus Topics,William Shireman,10591,,,,,,,,,,,,,,39,,1,,,40
2016 Fall,Business,UGBA,Business Admin-Undergrad,195P,1,Perspect Entrepren,Peter Molloy,10576,,9,10,9,3,,,,,,,,,2,,,,,33
2016 Fall,Business,UGBA,Business Admin-Undergrad,195T,1,Topics In Ent,Robin Chandra,10746,8,8,30,7,9,2,,,,,,,,,,,,,64
2016 Fall,Business,UGBA,Business Admin-Undergrad,196,1,Spec Topics Bus Adm,Fred Selinger,10664,11,45,37,17,15,4,1,1,,,,,,131,,,,,262
2016 Fall,Business,UGBA,Business Admin-Undergrad,196,2,Spec Topics Bus Adm,Fred Selinger,10665,11,23,18,8,9,2,1,,,,,,,58,,1,,,131
2016 Fall,Business,UGBA,Business Admin-Undergrad,196,3,Spec Topics Bus Adm,Solomon Fulp,10652,1,5,17,4,2,,,,,,,,1,3,,,,,33
2016 Fall,Business,UGBA,Business Admin-Undergrad,196,4,Spec Topics Bus Adm,Ericka Lutz,10653,1,5,4,6,1,,,,,,,,,1,,,,,18
2016 Fall,Business,UGBA,Business Admin-Undergrad,198,3,Directed Group Stdy,Brett Green,10627,,,,,,,,,,,,,,30,,1,,,31
2016 Fall,Business,UGBA,Business Admin-Undergrad,198,5,Directed Group Stdy,Zsolt Katona,10596,,,,,,,,,,,,,,26,,1,,,27
2016 Fall,Business,UGBA,Business Admin-Undergrad,198,8,Directed Group Stdy,Cort Worthington,10593,,,,,,,,,,,,,,23,,1,,,24
2016 Fall,Business,UGBA,Business Admin-Undergrad,198,9,Directed Group Stdy,Holly Schroth,10594,,,,,,,,,,,,,,24,,2,,,26
2016 Fall,Business,UGBA,Business Admin-Undergrad,198,10,Directed Group Stdy,Todd Fitch,10720,,,,,,,,,,,,,,23,,2,,,25
2016 Fall,Business,UGBA,Business Admin-Undergrad,198,12,Directed Group Stdy,Todd Fitch,10722,,,,,,,,,,,,,,23,,1,,,24
2016 Fall,Business,UGBA,Business Admin-Undergrad,198,17,Directed Group Stdy,Karlene Roberts,10727,,,,,,,,,,,,,,22,,1,,,23
2016 Fall,Chem & Biomolecular Eng,CHMENG,Chemical Engineering,40,1,Intro Ch E Design,Marjorie Went,11723,6,48,29,16,19,12,,5,2,,,,,8,,1,,1,147
2016 Fall,Chem & Biomolecular Eng,CHMENG,Chemical Engineering,140,1,Chem Proc Analysis,David Graves,11714,4,19,21,24,24,22,16,9,4,1,2,,3,7,,,,,156
2016 Fall,Chem & Biomolecular Eng,CHMENG,Chemical Engineering,142,1,Chem Kin React Eng,Haefa Mansour,11687,3,20,24,10,6,21,24,6,3,,3,,3,,,,,,123
2016 Fall,Chem & Biomolecular Eng,CHMENG,Chemical Engineering,150B,1,Trans & Separa,Joseph Papp,11705,4,9,11,20,8,12,5,7,4,,3,,3,,,,,,86
2016 Fall,Chem & Biomolecular Eng,CHMENG,Chemical Engineering,154,1,Chem Eng Laboratory,Ari Fischer,11720,,9,7,8,10,2,,,,,,,,,,,,,36
2016 Fall,Chem & Biomolecular Eng,CHMENG,Chemical Engineering,160,1,Chem Process Design,George Tyson,11732,2,6,4,3,10,1,4,3,,,,,1,,,,,,34
2016 Fall,Chem & Biomolecular Eng,CHMENG,Chemical Engineering,162,1,Dyn Contr Chem Proc,Samuel Leung,11690,3,7,6,10,7,,3,1,1,,1,,1,,,,,,40
2016 Fall,Chem & Biomolecular Eng,CHMENG,Chemical Engineering,170A,1,Biochemical Engin,Wenjun Zhang,11660,1,5,8,5,8,6,2,1,,,,,,,2,,,,38
2016 Fall,Chem & Biomolecular Eng,CHMENG,Chemical Engineering,176,1,Electrochem Process,Bryan Mccloskey,31548,4,10,6,7,8,3,,,2,,,,,1,5,,,,46
2016 Fall,Chem & Biomolecular Eng,CHMENG,Chemical Engineering,C178,1,Polymer Sci & Tech,Susan Muller,31549,1,2,1,5,4,1,1,1,,,,,,,1,,,,17
2016 Fall,Chem & Biomolecular Eng,CHMENG,Chemical Engineering,179,1,Solid State Devices,Brandon Curtis,11682,,2,3,,5,4,,1,,,,,,1,5,,,,21
2016 Fall,Chem & Biomolecular Eng,CHMENG,Chemical Engineering,180,1,Chem Eng Economics,Gregory Schoofs,11683,,4,5,3,6,,,3,1,,,,,,,,,,22
2016 Fall,Chem & Biomolecular Eng,CHMENG,Chemical Engineering,185,1,Tech Communication,Sabrina Sun,11684,,12,5,8,9,3,,1,,,,,1,,,,,,39
2016 Fall,Chemistry,CHEM,Chemistry,1A,1,General Chemistry,Martin Head-Gordon,10791,23,54,45,39,73,48,25,33,12,8,7,3,13,10,,16,,,409
2016 Fall,Chemistry,CHEM,Chemistry,1A,2,General Chemistry,Teresa Head-Gordon,10792,12,41,32,31,36,34,28,30,18,9,9,3,19,8,,17,,,327
2016 Fall,Chemistry,CHEM,Chemistry,1A,3,General Chemistry,Martin Head-Gordon,10793,6,45,35,22,35,26,22,24,6,3,6,5,11,10,,9,,,265
2016 Fall,Chemistry,CHEM,Chemistry,1A,4,General Chemistry,Angelica Stacy,10794,,11,6,11,29,10,12,19,7,,2,,,3,,6,,,116
2016 Fall,Chemistry,CHEM,Chemistry,1AL,1,General Chem Lab,Anjum Sareshwala,10866,39,155,44,23,39,4,4,6,4,,2,,2,3,,1,,,326
2016 Fall,Chemistry,CHEM,Chemistry,1AL,2,General Chem Lab,Michelle Douskey,10867,43,206,35,21,33,3,1,2,1,,,,8,1,,1,,,355
2016 Fall,Chemistry,CHEM,Chemistry,1AL,3,General Chem Lab,Michelle Douskey,10935,39,181,43,39,53,9,2,3,2,,1,,6,1,,1,,2,382
2016 Fall,Chemistry,CHEM,Chemistry,3A,1,Chem Struct React,Steven Pedersen,10965,,36,11,40,35,34,27,20,37,,10,,16,4,,11,,8,289
2016 Fall,Chemistry,CHEM,Chemistry,3A,2,Chem Struct React,Steven Pedersen,10966,5,53,18,42,59,29,37,25,72,,16,,19,5,,8,,4,392
2016 Fall,Chemistry,CHEM,Chemistry,3AL,1,Organic Chem Lab,Anjum Sareshwala,10989,37,267,10,5,,,,,,,,,1,1,,3,,2,326
2016 Fall,Chemistry,CHEM,Chemistry,3AL,2,Organic Chem Lab,Peter Marsden,10990,24,201,12,6,,,,1,,,,,1,1,,,,,246
2016 Fall,Chemistry,CHEM,Chemistry,3B,1,Chem Struct React,Maryann Robak,10892,10,77,42,27,12,26,14,6,13,,7,,1,1,,4,,,240
2016 Fall,Chemistry,CHEM,Chemistry,3B,2,Chem Struct React,Maryann Robak,10893,8,75,24,26,21,19,12,13,17,,6,,1,1,,3,,1,227
2016 Fall,Chemistry,CHEM,Chemistry,3BL,1,Organic Chem Lab,Peter Marsden,10915,19,221,30,5,2,5,3,2,,,,,,,,2,,1,290
2016 Fall,Chemistry,CHEM,Chemistry,3BL,2,Organic Chem Lab,Peter Marsden,10916,8,145,12,5,2,,2,3,,,,,,,,1,,,178
2016 Fall,Chemistry,CHEM,Chemistry,4A,1,Gen Chm Quant Analy,Anjum Sareshwala,10942,1,27,28,41,57,43,19,21,4,1,5,,3,3,,,,2,255
2016 Fall,Chemistry,CHEM,Chemistry,15,1,Bio/Analytical Chem,Daniel Neumark,10799,1,9,3,3,9,5,2,3,3,,,,4,,,,,,42
2016 Fall,Chemistry,CHEM,Chemistry,103,1,Inorg Chem Bio,Christopher Chang,10957,7,35,15,7,8,,7,3,1,,,,1,2,,1,,,87
2016 Fall,Chemistry,CHEM,Chemistry,104A,1,Adv Inorganic Chem,T Tilley,11008,,12,11,10,10,11,11,7,12,,6,,5,3,,1,,,99
2016 Fall,Chemistry,CHEM,Chemistry,108,1,Inorganic Synthesis,Richard Andersen,11158,,4,4,1,1,1,1,,1,,,,,1,,,,,14
2016 Fall,Chemistry,CHEM,Chemistry,C110L,1,Biochem & Molbi,Andreas Martin,11161,,2,1,2,3,3,1,,,,,,,,,,,,12
2016 Fall,Chemistry,CHEM,Chemistry,112A,1,Organic Chemistry,Anjum Sareshwala,11003,,26,49,31,30,19,24,12,15,1,3,1,2,,,1,,,214
2016 Fall,Chemistry,CHEM,Chemistry,113,1,Adv Mech Organ Chem,Gregory Veber,10964,3,4,10,8,9,6,2,1,1,,,,2,5,,1,,,52
2016 Fall,Chemistry,CHEM,Chemistry,115,1,Organic Chemistry,Dean Toste,10955,1,8,3,,1,,,,,,,,,,,,,,13
2016 Fall,Chemistry,CHEM,Chemistry,120A,1,Physical Chemistry,Eric Neuscamman,10968,1,10,8,5,6,5,8,6,4,,,,2,,,1,,,56
2016 Fall,Chemistry,CHEM,Chemistry,120B,1,Physical Chemistry,Luning Zhao,10961,3,30,13,14,11,8,19,14,3,,,,2,,,,,2,119
2016 Fall,Chemistry,CHEM,Chemistry,125,1,Phys Chem Lab,Stephen Leone,10949,2,7,,2,5,5,4,2,1,,,,1,,,,,,29
2016 Fall,Chemistry,CHEM,Chemistry,C130,1,Biophysical Chem,David Savage,10971,4,5,5,1,2,1,2,,,,,,1,1,1,,,,23
2016 Fall,Chemistry,CHEM,Chemistry,135,1,Chemical Biology,Evan Miller,10963,4,18,20,8,15,24,11,11,7,,4,,1,4,1,2,,2,132
2016 Fall,Chemistry,CHEM,Chemistry,143,1,Nuclear Chemistry,Luciano Moretto,11106,,3,1,1,1,3,,1,,,,,,3,,2,,,15
2016 Fall,City & Regional Planning,CYPLAN,City & Regional Planning,110,1,Intro To City Plng,Jason Luger,12138,9,61,31,11,18,4,5,3,1,1,1,1,,9,,2,,2,159
2016 Fall,City & Regional Planning,CYPLAN,City & Regional Planning,113A,1,Econ Anal For Plng,Sara Hinkley,33481,1,16,15,8,7,6,,3,2,,,,1,3,,3,,1,66
2016 Fall,City & Regional Planning,CYPLAN,City & Regional Planning,119,1,Plng Sustainability,Hayden Shelby,12190,,45,9,12,2,,,,2,,,,1,2,,,,,73
2016 Fall,City & Regional Planning,CYPLAN,City & Regional Planning,140,1,Citybldg/Placemkg,Elizabeth Macdonald,12111,3,12,15,12,3,14,3,2,,,,,,,,1,,1,66
2016 Fall,Civil & Environmental Eng,CIVENG,Civil & Environmental Eng,24,3,Freshman Seminars,Evan Variano,33602,,12,,,1,,,,,,,,,2,,,,,15
2016 Fall,Civil & Environmental Eng,CIVENG,Civil & Environmental Eng,C30,1,Intro Solid Mechncs,Ayyana Chakravartula,26673,,1,,1,2,2,4,2,,,1,1,1,,,,,,15
2016 Fall,Civil & Environmental Eng,CIVENG,Civil & Environmental Eng,C30,2,Intro Solid Mechncs,Shaofan Li,26674,4,19,17,12,10,5,2,,,2,,,1,,,,,1,73
2016 Fall,Civil & Environmental Eng,CIVENG,Civil & Environmental Eng,60,1,Civil Engrg Matls,Paulo Monteiro,26615,2,17,10,8,10,9,8,8,5,,,,1,,,,,,78
2016 Fall,Civil & Environmental Eng,CIVENG,Civil & Environmental Eng,70,1,Engineering Geology,Steven Glaser,26622,,1,14,11,21,9,6,6,5,,,,1,,,,,1,75
2016 Fall,Civil & Environmental Eng,CIVENG,Civil & Environmental Eng,88,1,Data Sc Smartcities,Alexey Pozdnukhov,33415,6,15,4,1,1,,,,,,,,,8,,3,,,38
2016 Fall,Civil & Environmental Eng,CIVENG,Civil & Environmental Eng,92,1,Intr Civil Env Engr,Rachel Allen,26624,,,,,,,,,,,,,,107,,3,,,110
2016 Fall,Civil & Environmental Eng,CIVENG,Civil & Environmental Eng,93,1,Engrg Data Analysis,Mark Hansen,26598,,3,12,7,7,10,4,4,,,,,,1,,,,,48
2016 Fall,Civil & Environmental Eng,CIVENG,Civil & Environmental Eng,98,1,Directed Group Stdy,Susan Shaheen,26602,,,,,,,,,,,,,,10,,1,,,11
2016 Fall,Civil & Environmental Eng,CIVENG,Civil & Environmental Eng,98,6,Directed Group Stdy,Paulo Monteiro,34559,,,,,,,,,,,,,,25,,1,,,26
2016 Fall,Civil & Environmental Eng,CIVENG,Civil & Environmental Eng,100,1,Elem Fluid Mechanic,Evan Variano,26611,,3,29,27,15,4,3,,,,,,,,,,,,81
2016 Fall,Civil & Environmental Eng,CIVENG,Civil & Environmental Eng,105,1,Env Fluid Mec Hydro,Sally Thompson,31634,8,12,,,,,,,,,,,,,,,,,20
2016 Fall,Civil & Environmental Eng,CIVENG,Civil & Environmental Eng,111,1,Environmental Engin,Kara Nelson,26670,2,11,11,16,8,7,5,9,1,3,,,1,1,,2,,,77
2016 Fall,Civil & Environmental Eng,CIVENG,Civil & Environmental Eng,111L,1,Wat & Air Qual,Kara Nelson,32324,,16,1,,,,,,,,,,,,,,,,17
2016 Fall,Civil & Environmental Eng,CIVENG,Civil & Environmental Eng,115,1,Water Chemistry,David Sedlak,26762,,3,6,8,6,3,5,,,,,,,1,,1,,,33
2016 Fall,Civil & Environmental Eng,CIVENG,Civil & Environmental Eng,121,1,Struct Analysis,Filippos Filippou,31641,1,9,11,23,10,6,2,,,,,,1,,,,,,63
2016 Fall,Civil & Environmental Eng,CIVENG,Civil & Environmental Eng,122N,1,Design Steel Struct,Xin Qian,26739,2,11,10,3,,1,,,,,,,,,,,,,27
2016 Fall,Civil & Environmental Eng,CIVENG,Civil & Environmental Eng,123N,1,Rc Structures,Grace West,26732,2,15,8,6,6,,,,,,,,,,,,,,37
2016 Fall,Civil & Environmental Eng,CIVENG,Civil & Environmental Eng,124,1,Timber Design,Mark Ma,33413,8,13,,3,4,,,1,,,,,,,,,,,29
2016 Fall,Civil & Environmental Eng,CIVENG,Civil & Environmental Eng,153,1,Trans Fac Design,Jasenka Rakas,26637,,35,6,,,,,,,,,,,,,,,,41
2016 Fall,Civil & Environmental Eng,CIVENG,Civil & Environmental Eng,165,1,Concrete Mat/Cons,Paulo Monteiro,33316,1,11,4,5,3,,1,,,,,,,,,,,,25
2016 Fall,Civil & Environmental Eng,CIVENG,Civil & Environmental Eng,167,1,Eng Project Mgmt,Audrey Bascoul,26666,4,18,7,12,20,13,4,5,4,1,1,,,,1,,,,90
2016 Fall,Civil & Environmental Eng,CIVENG,Civil & Environmental Eng,173,1,"Groundwater,Seepage",Chin Man Mok,26690,1,7,12,6,5,,,3,,,,,,,,,,,34
2016 Fall,Civil & Environmental Eng,CIVENG,Civil & Environmental Eng,175,1,Geot Geoenv Engrg,Jonathan Bray,26632,1,1,9,9,4,5,5,3,,,1,,,,,,,,38
2016 Fall,Civil & Environmental Eng,CIVENG,Civil & Environmental Eng,186,1,Cyb Phys Design,Scott Moura,26687,4,32,4,1,2,,,,,,,,,,,,,,43
2016 Fall,Civil & Environmental Eng,CIVENG,Civil & Environmental Eng,191,1,Cee System Analysis,Alexandre Bayen,26626,9,27,6,11,6,2,3,,,,,,,1,,,,,65
2016 Fall,Civil & Environmental Eng,CIVENG,Civil & Environmental Eng,192,1,Art/Sci Of Practice,Sofia Hamilton,26656,,83,,,5,,,,,,,,1,2,1,,,,92
2016 Fall,Civil & Environmental Eng,CIVENG,Civil & Environmental Eng,198,1,Directed Group Stdy,Fabiola Lopez,26718,,,,,,,,,,,,,,22,,3,,,25
2016 Fall,Civil & Environmental Eng,CIVENG,Civil & Environmental Eng,198,2,Directed Group Stdy,Jasenka Rakas,34429,,,,,,,,,,,,,,13,,9,,,22
2016 Fall,Civil & Environmental Eng,CIVENG,Civil & Environmental Eng,198,5,Directed Group Stdy,Carl Bello,34453,,,,,,,,,,,,,,10,,2,,,12
2016 Fall,Classics,CLASSIC,Classics,10A,1,Intro Greek Civ,Mark Griffith,13863,4,16,33,19,12,9,6,1,,,,,2,41,,,,1,144
2016 Fall,Classics,CLASSIC,Classics,17A,1,Elem Greek Arch,Kim Shelton,13847,,6,7,1,3,2,2,1,,,1,,1,12,,5,,,41
2016 Fall,Classics,CLASSIC,Classics,36,1,Greek Philosophy,Sara Magrin,31359,9,14,6,16,5,3,1,,,,,,,42,,2,,,98
2016 Fall,Classics,CLASSIC,Classics,R44,1,Roots Western Civ,Trevor Murphy,13850,1,28,34,23,13,4,1,,1,2,,,,,,,,,107
2016 Fall,Classics,CLASSIC,Classics,130,2,Topics,Frank Bezner,13837,4,8,6,,3,,,,,,,,,3,,,,,24
2016 Fall,Classics,CLASSIC,Classics,130,3,Topics,Trevor Murphy,31361,,4,5,1,1,2,2,,,,,,1,4,,2,,1,23
2016 Fall,Classics,CLASSIC,Classics,163,1,Topic Greek Philos,Sara Magrin,31362,1,7,2,4,,1,1,,,,1,,,4,,,,,21
2016 Fall,Classics,GREEK,Greek,1,1,Elementary Greek,Nikolaos Papazarkadas,16682,1,5,3,,,1,,,,,,,,1,,,,,11
2016 Fall,Classics,LATIN,Latin,1,2,Elementary Latin,Erin Lam,17510,2,4,2,,,,,1,,,,,1,4,,,,,14
2016 Fall,Classics,LATIN,Latin,1,3,Elementary Latin,Kathleen Mccarthy,17511,5,3,2,2,,,1,,,,,,,2,1,,,,16
2016 Fall,College Writing Programs,COLWRIT,College Writing Programs,R1A,1,College Writing 1a,Donnett Flash,13942,,,,3,3,2,2,,,,1,,1,,,,,,12
2016 Fall,College Writing Programs,COLWRIT,College Writing Programs,R1A,2,College Writing 1a,Caroline Cole,13945,,,1,2,1,,2,1,,,2,1,3,,,,,,13
2016 Fall,College Writing Programs,COLWRIT,College Writing Programs,R1A,3,College Writing 1a,Jonathan Lang,13946,,,1,2,1,3,3,1,2,,,,1,,,,,,14
2016 Fall,College Writing Programs,COLWRIT,College Writing Programs,R1A,4,College Writing 1a,Michelle Baptiste,13947,,2,3,1,2,1,1,,,,,,4,,,,,,14
2016 Fall,College Writing Programs,COLWRIT,College Writing Programs,R1A,5,College Writing 1a,Benjamin Spanbock,13948,,1,1,4,1,4,1,,,,,,1,,,,,,13
2016 Fall,College Writing Programs,COLWRIT,College Writing Programs,R1A,6,College Writing 1a,Catherine Oakes,13963,,,3,7,3,,,,,,,,1,,,,,,14
2016 Fall,College Writing Programs,COLWRIT,College Writing Programs,R1A,7,College Writing 1a,Ryan Sloan,13964,,,5,2,6,,,,,1,,,,,,,,,14
2016 Fall,College Writing Programs,COLWRIT,College Writing Programs,R1A,8,College Writing 1a,Jordan Ruyle,13965,,1,4,2,3,,,1,,1,,,,,,,,,12
2016 Fall,College Writing Programs,COLWRIT,College Writing Programs,R1A,9,College Writing 1a,Caroline Cole,13949,,1,,,3,4,1,,,,3,,,,,,,,12
2016 Fall,College Writing Programs,COLWRIT,College Writing Programs,R1A,10,College Writing 1a,Daniel Husman,13950,,1,3,3,1,3,2,,,,,,1,,,,,,14
2016 Fall,College Writing Programs,COLWRIT,College Writing Programs,R1A,11,College Writing 1a,Carolyn Hill,13951,,1,6,4,,1,,1,,,,,,,,,,,13
2016 Fall,College Writing Programs,COLWRIT,College Writing Programs,R1A,12,College Writing 1a,Patricia Steenland,13952,,3,2,2,,4,1,,,,2,,,,,,,,14
