Grade Distribution for Fall 2014 Undergraduate Courses at UC Berkeley,,,,,,,,,,,,,,,,,,,,,,,,,,,
Academic Year: 2014-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Semester: Fall  (End of Term Data),,,,,,,,,,,,,,,,,,,,,,,,,,,
Source: Cal Answers ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Type: Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Level: 0-199,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVC-BRP: Office of Planning and Analysis (Sereeta Alexander) 3/16/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excludes classes where all students received the same grade & excludes classes with fewer than 10 enrollments (privacy issue),,,,,,,,,,,,,,,,,,,,,,,,,,,
Semester Year Name Concat,Crs Academic Dept Short Nm,Course Subject Cd,Course Subject Short Nm,Course Number,Section Nbr,Course Title Nm,Instr Name Concat,Course Control Nbr,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,Pass,Satisfactory,Not Pass,Unsatisfactory,Incomplete,Total Grades for Course
2014 Fall,Business,UGBA,Business Admin-Undergrad,101A,002,Microeconomic Analy,Aaron Bodoh-Creed,08141,5,16,10,8,9,5,,1,,,,,1,1,,1,,,57
2014 Fall,Business,UGBA,Business Admin-Undergrad,101A,003,Microeconomic Analy,Todd Fitch,08150,2,31,17,35,24,6,3,1,1,,,,,3,,2,,,125
2014 Fall,Business,UGBA,Business Admin-Undergrad,101B,001,Macroeconomics,Steven Wood,08159,,8,11,11,5,10,8,4,3,,,,1,,,,,1,62
2014 Fall,Business,UGBA,Business Admin-Undergrad,102A,001,Intro Fin Account,Rada Brooks,08165,8,29,30,20,22,8,3,5,1,,,,1,,,1,,,128
2014 Fall,Business,UGBA,Business Admin-Undergrad,102A,002,Intro Fin Account,John Briginshaw,08183,7,32,23,15,17,6,3,,,,,,,21,,2,,,126
2014 Fall,Business,UGBA,Business Admin-Undergrad,102A,003,Intro Fin Account,Tiffany Rasmussen,08201,,28,27,24,23,18,2,,,,,,,14,,,,,136
2014 Fall,Business,UGBA,Business Admin-Undergrad,102A,004,Intro Fin Account,Rada Brooks,08210,6,13,6,8,6,5,1,1,2,,,,,,,,,,48
2014 Fall,Business,UGBA,Business Admin-Undergrad,102B,001,Intro Manager Acct,Rada Brooks,08219,13,29,27,20,17,8,8,6,2,,,,,,,,,1,131
2014 Fall,Business,UGBA,Business Admin-Undergrad,103,001,Intro To Finance,Dmitry Livdan,08228,14,25,15,24,11,12,3,3,2,,,,2,11,,,,2,124
2014 Fall,Business,UGBA,Business Admin-Undergrad,103,002,Intro To Finance,Dmitry Livdan,08252,18,19,18,12,18,9,9,2,3,,,,1,13,,2,,1,125
2014 Fall,Business,UGBA,Business Admin-Undergrad,104,001,Sprdsheetmodeling,Terrence Hendershott; Thomas Lee,08276,8,71,41,32,38,11,6,5,3,,,,2,14,,2,,,233
2014 Fall,Business,UGBA,Business Admin-Undergrad,105,001,Leading People,Dana Carney,08309,5,22,28,56,71,14,11,3,4,,,,,1,,,,,215
2014 Fall,Business,UGBA,Business Admin-Undergrad,106,001,Marketing,Wasim Azhar,08327,,18,59,87,22,13,1,,,,,,,1,,,,,201
2014 Fall,Business,UGBA,Business Admin-Undergrad,107,001,Soc & Pol Eth Env,Alan Ross,08348,5,39,45,77,46,11,9,2,,,,,,7,,,,1,242
2014 Fall,Business,UGBA,Business Admin-Undergrad,115,001,Competitivestrategy,Frank Schultz,08369,,13,14,14,1,1,,,,,,,,1,,,,,44
2014 Fall,Business,UGBA,Business Admin-Undergrad,118,001,International Trade,Steven Wood,08375,,7,7,5,6,3,,,,,,,1,2,,,,,31
2014 Fall,Business,UGBA,Business Admin-Undergrad,120AA,001,Int Fin Acct 1,Patricia Dechow,08398,7,19,14,9,2,,1,,,,,,,11,,,,,63
2014 Fall,Business,UGBA,Business Admin-Undergrad,120AB,001,Int Fin Accnting 2,Francis Stanton,08000,6,24,5,,5,2,,,,,,,,12,,,,,54
2014 Fall,Business,UGBA,Business Admin-Undergrad,120B,001,Adv Fin Accounting,Francis Stanton,08399,3,15,5,,4,,,,,,,,,11,,,,,38
2014 Fall,Business,UGBA,Business Admin-Undergrad,121,001,Fed Inc Tax Acctg,Alan Cerf,08405,1,18,5,7,11,1,,,,,,,,4,,,,,47
2014 Fall,Business,UGBA,Business Admin-Undergrad,122,001,Fin Info Analysis,Francis Stanton,08411,5,10,,,16,,,,,,,,,1,,,,,32
2014 Fall,Business,UGBA,Business Admin-Undergrad,126,001,Auditing,Tiffany Rasmussen,08417,,7,7,3,4,,,,,,,,,5,,,,,26
2014 Fall,Business,UGBA,Business Admin-Undergrad,127,001,Spec Topics In Acct,John Mccauley,08423,,7,11,2,2,,,,,,,,,8,,,,,30
2014 Fall,Business,UGBA,Business Admin-Undergrad,131,001,Corp Fin Analysis,Stephen Etter,08426,,33,7,7,12,,,1,,,,,,2,,,,,62
2014 Fall,Business,UGBA,Business Admin-Undergrad,137,001,Spec Topics In Fin,Michael Hanson,08432,,6,4,11,,2,3,1,,,,,,,,,,,27
2014 Fall,Business,UGBA,Business Admin-Undergrad,143,001,Game Theory & B,Thomas Marschak,08438,,13,10,3,2,,,,,,,,1,1,,2,,,32
2014 Fall,Business,UGBA,Business Admin-Undergrad,152,001,Negotiation,Holly Schroth,08447,1,11,13,7,5,2,1,1,,,1,,,,,,,,42
2014 Fall,Business,UGBA,Business Admin-Undergrad,152,002,Negotiation,Holly Schroth,08450,,9,11,16,1,1,2,,,,,,,,,,,,40
2014 Fall,Business,UGBA,Business Admin-Undergrad,155,001,Leadership,Daniel Mulhern,08453,1,16,21,6,6,3,1,,,,,,,5,,,,,59
2014 Fall,Business,UGBA,Business Admin-Undergrad,155,002,Leadership,Daniel Mulhern,08455,,13,8,8,5,3,,,,,,,,3,,,,,40
2014 Fall,Business,UGBA,Business Admin-Undergrad,161,001,Marketing Research,Ming Hsu,08458,1,15,9,5,,1,,,,,,,,2,,,,,33
2014 Fall,Business,UGBA,Business Admin-Undergrad,167,001,Spec Topics In Mkt,Krystal Thomas,08459,2,2,11,10,2,,,,,,,,1,4,,,,,32
2014 Fall,Business,UGBA,Business Admin-Undergrad,167,003,Spec Topics In Mkt,David Robinson,08465,3,6,24,3,2,2,,1,,,,,1,11,,1,,,54
2014 Fall,Business,UGBA,Business Admin-Undergrad,175,001,Legal Aspects,Alan Ross,08471,,6,9,6,7,7,,,,,,,1,4,,3,,,43
2014 Fall,Business,UGBA,Business Admin-Undergrad,177,001,Spec Top/Bus Pub Po,Diane Dwyer,08474,,2,12,10,4,,,,,,,,,1,,,,,29
2014 Fall,Business,UGBA,Business Admin-Undergrad,178,001,Intro Internatl Bus,Daniel Himelstein,08477,,2,18,10,2,,,,,,,,,1,,,,,33
2014 Fall,Business,UGBA,Business Admin-Undergrad,179,001,Intl Consulting Sme,Daniel Himelstein,08479,,3,21,7,1,,,,,,,,,1,,,,,33
2014 Fall,Business,UGBA,Business Admin-Undergrad,180,001,Intro Real Estate,David Nelson,08480,2,42,14,6,20,5,2,2,1,,1,,1,19,,3,,,118
2014 Fall,Business,UGBA,Business Admin-Undergrad,190T,001,Topics Innov/Design,Solomon Darwin,08483,2,8,8,2,6,,,,,,,,,1,,,,1,28
2014 Fall,Business,UGBA,Business Admin-Undergrad,191C,001,Comm For Leaders,Ericka Lutz,08489,,5,20,6,1,,,,,,,,,3,,1,,,36
2014 Fall,Business,UGBA,Business Admin-Undergrad,191I,001,Improvisational Lea,Cort Worthington,08503,,7,9,3,6,,,,,,,,,,,,,,25
2014 Fall,Business,UGBA,Business Admin-Undergrad,192N,001,Topics In Nonprofit,Shashi Buluswar,08504,,8,4,2,7,,,,1,,,,,7,,,,,29
2014 Fall,Business,UGBA,Business Admin-Undergrad,192N,002,Topics In Nonprofit,Nora Silver,08506,5,4,11,3,1,,2,,,,,,,,,1,,,27
2014 Fall,Business,UGBA,Business Admin-Undergrad,192P,001,Strategic Csr,Michael Kobori,08007,,7,11,4,6,1,,,,,,,,,,,,,29
2014 Fall,Business,UGBA,Business Admin-Undergrad,194,001,Colloq Bus Topics,William Shireman,08509,,,,,,,,,,,,,,50,1,4,,,55
2014 Fall,Business,UGBA,Business Admin-Undergrad,195P,001,Perspect Entrepren,Peter Molloy,08510,,5,4,12,1,1,,,,,,,1,3,,,,,27
2014 Fall,Business,UGBA,Business Admin-Undergrad,195T,001,Topics In Ent,Robin Chandra,08513,,21,21,5,12,,,1,,,,,,,,,,,60
2014 Fall,Business,UGBA,Business Admin-Undergrad,196,001,Spec Topics Bus Adm,Fred Selinger,08516,7,45,44,26,18,5,2,,,,,,,140,,4,,,291
2014 Fall,Business,UGBA,Business Admin-Undergrad,196,002,Spec Topics Bus Adm,Fred Selinger,08519,9,49,52,27,14,6,2,1,,,,,1,130,,,,,291
2014 Fall,Business,UGBA,Business Admin-Undergrad,196,003,Spec Topics Bus Adm,Solomon Fulp,08522,,6,8,4,8,,,,,,,,,1,,,,,27
2014 Fall,Business,UGBA,Business Admin-Undergrad,198,006,Directed Group Stdy,William Fuchs,08555,,,,,,,,,,,,,,15,,1,,,16
2014 Fall,Business,UGBA,Business Admin-Undergrad,198,009,Directed Group Stdy,David Robinson,08564,,,,,,,,,,,,,,21,,,,1,22
2014 Fall,Business,UGBA,Business Admin-Undergrad,198,010,Directed Group Stdy,Todd Fitch,08567,,,,,,,,,,,,,,31,,2,,,33
2014 Fall,Chem & Biomolecular Eng,CHM ENG,Chemical Engineering,40,001,Intro Ch E Design,Majorie Went,10306,7,30,34,9,20,10,,1,1,,,,,6,,2,,,120
2014 Fall,Chem & Biomolecular Eng,CHM ENG,Chemical Engineering,140,001,Chem Proc Analysis,Paul Bryan,10336,3,12,22,13,18,22,9,10,13,,8,,4,4,,1,,,139
2014 Fall,Chem & Biomolecular Eng,CHM ENG,Chemical Engineering,142,001,Chem Kin React Eng,Alexander Katz,10363,2,17,15,12,14,14,12,3,8,,8,5,2,,,,,1,113
2014 Fall,Chem & Biomolecular Eng,CHM ENG,Chemical Engineering,150B,001,Trans & Separa,P. Henrik Wallman,10384,3,15,9,15,49,5,4,15,3,,,,1,,,,,,119
2014 Fall,Chem & Biomolecular Eng,CHM ENG,Chemical Engineering,154,001,Chem Eng Laboratory,Colin Cerretani,10399,5,9,13,10,12,3,3,,,,,,,,,,,,55
2014 Fall,Chem & Biomolecular Eng,CHM ENG,Chemical Engineering,160,001,Chem Process Design,Carlo Alesandrini; Ravindra Upadhye,10408,,4,4,8,6,11,,2,1,,,,,,,,,,36
2014 Fall,Chem & Biomolecular Eng,CHM ENG,Chemical Engineering,162,001,Dyn Contr Chem Proc,Ali Mesbah,10423,2,3,2,5,8,5,6,8,3,,1,,,,,,,,43
2014 Fall,Chem & Biomolecular Eng,CHM ENG,Chemical Engineering,176,001,Electrochem Process,Bryan Mccloskey,10444,1,11,3,9,7,1,1,,,,,,,2,1,,,,36
2014 Fall,Chem & Biomolecular Eng,CHM ENG,Chemical Engineering,179,001,Solid State Devices,David Graves,10446,1,3,4,6,6,2,2,1,,,,,,1,,,,,26
2014 Fall,Chem & Biomolecular Eng,CHM ENG,Chemical Engineering,180,001,Chem Eng Economics,Gregory Schoofs,10447,,2,6,11,2,,1,,1,,,,,2,,,,,25
2014 Fall,Chem & Biomolecular Eng,CHM ENG,Chemical Engineering,185,001,Tech Communication,Shannon Ciston,10450,1,9,7,1,5,2,,,,,,,,,,,,,25
2014 Fall,Chem & Biomolecular Eng,CHM ENG,Chemical Engineering,185,002,Tech Communication,Shannon Ciston,10453,1,4,2,3,6,1,,,,,,,,,,,,,17
2014 Fall,Chem & Biomolecular Eng,CHM ENG,Chemical Engineering,C195A,001,Energy From Biomass,Wenjun Zhang,10588,2,7,30,12,4,,,1,,,,,,1,,1,,,58
2014 Fall,Chem & Biomolecular Eng,CHM ENG,Chemical Engineering,198,003,Directed Group Stdy,Jeffrey Reimer,10666,,,,,,,,,,,,,,27,1,,,,28
2014 Fall,Chemistry,CHEM,Chemistry,1A,001,General Chemistry,John Arnold; Lucy Darago,11003,8,109,15,11,141,14,4,134,3,,9,,24,12,,11,,,495
2014 Fall,Chemistry,CHEM,Chemistry,1A,002,General Chemistry,John Arnold,11006,9,101,10,19,148,10,2,144,3,,13,,23,15,,16,,,513
2014 Fall,Chemistry,CHEM,Chemistry,1A,003,General Chemistry,Marcin Majda,11009,3,48,5,4,65,5,2,79,2,,13,,19,9,,17,,,271
2014 Fall,Chemistry,CHEM,Chemistry,1AL,001,General Chem Lab,Peter Marsden,11156,50,335,58,46,5,2,,,,,,,2,2,,3,,,503
2014 Fall,Chemistry,CHEM,Chemistry,1AL,002,General Chem Lab,Peter Marsden,11159,42,207,42,34,10,1,,,,,,,1,3,,,,1,341
2014 Fall,Chemistry,CHEM,Chemistry,1AL,003,General Chem Lab,Peter Marsden,11162,33,201,45,35,6,2,,,,,,,1,2,,,,,325
2014 Fall,Chemistry,CHEM,Chemistry,3A,001,Chem Struct React,Mark Levin; Steven Pedersen,11321,4,28,17,30,21,35,22,23,26,,4,,18,3,,9,,2,242
2014 Fall,Chemistry,CHEM,Chemistry,3A,002,Chem Struct React,Mark Levin; Steven Pedersen,11324,6,28,19,45,26,47,28,35,18,,6,,18,4,,8,,5,293
2014 Fall,Chemistry,CHEM,Chemistry,3AL,001,Organic Chem Lab,Dean Toste,11330,,115,158,27,13,3,2,1,,,1,,2,,,,,4,326
2014 Fall,Chemistry,CHEM,Chemistry,3AL,002,Organic Chem Lab,Dean Toste,11333,,104,102,9,13,2,,2,,,,,1,2,,,,1,236
2014 Fall,Chemistry,CHEM,Chemistry,3B,001,Chem Struct React,Frederick Tomlin; Kurt Vollhardt,11405,2,53,15,23,23,25,23,18,26,3,8,4,16,3,,12,,1,255
2014 Fall,Chemistry,CHEM,Chemistry,3B,002,Chem Struct React,Kurt Vollhardt,11408,2,27,22,14,17,17,19,30,21,9,9,3,12,,,8,,,210
2014 Fall,Chemistry,CHEM,Chemistry,3BL,001,Organic Chem Lab,Maryann Robak,11414,13,183,90,59,40,27,13,3,2,,4,,3,3,,5,,1,446
2014 Fall,Chemistry,CHEM,Chemistry,4A,001,Gen Chm Quant Analy,K Whaley; Martin Head-Gordon,11489,2,31,18,41,80,19,16,18,2,,,,7,4,,3,,,241
2014 Fall,Chemistry,CHEM,Chemistry,15,001,Bio/Analytical Chem,Ronald Cohen,11528,1,4,7,11,8,5,3,3,1,,,1,1,,,,,3,48
2014 Fall,Chemistry,CHEM,Chemistry,96,001,Intro To Research,Florian Altvater; Naomi Ginsberg,11555,,,,,,,,,,,,,,111,,1,,2,114
2014 Fall,Chemistry,CHEM,Chemistry,103,001,Inorg Chem Bio,Allegra Aron; Keunhong Jeong; Matthew Francis; Richard Andersen,11567,3,26,5,3,10,4,4,13,3,,2,,3,,1,,,1,78
2014 Fall,Chemistry,CHEM,Chemistry,104A,001,Adv Inorganic Chem,Dandan Zhang; Fan Cui; Kelsey Sakimoto; Peidong Yang,11570,3,6,18,15,18,8,11,6,4,,5,,2,1,,1,,,98
2014 Fall,Chemistry,CHEM,Chemistry,105,001,Instrumen Analysis,Ke Xu,11576,2,4,1,1,1,1,2,1,1,,,,,,,,,1,15
2014 Fall,Chemistry,CHEM,Chemistry,108,001,Inorganic Synthesis,Richard Andersen,11585,,2,1,,4,2,1,2,,,1,,,,,,,,13
2014 Fall,Chemistry,CHEM,Chemistry,C110L,001,Biochem & Molbi,Andreas Martin; Isabelle Le Blanc,11594,,5,,5,3,1,1,,,,,,,,,,,,15
2014 Fall,Chemistry,CHEM,Chemistry,112A,001,Organic Chemistry,Anne Baranger; Beatriz Brando,11606,3,19,31,35,36,28,17,9,9,4,4,,2,1,,1,,1,200
2014 Fall,Chemistry,CHEM,Chemistry,113,001,Adv Mech Organ Chem,Cameron Rogers; Felix Fischer; Wade Perkins,11648,4,8,4,3,2,2,,1,,,,,,6,,,,,30
2014 Fall,Chemistry,CHEM,Chemistry,120A,001,Physical Chemistry,Alison Altman; Jonathan Weisberg; Tanja Cuk,11651,2,4,9,12,9,11,3,4,2,,,,2,,1,,,,59
2014 Fall,Chemistry,CHEM,Chemistry,120B,001,Physical Chemistry,Daniele Monahan; Katherine Klymko; Marissa Weichman; Phillip Geissler,11660,1,21,25,24,12,,15,11,8,,,,1,,,,,,118
2014 Fall,Chemistry,CHEM,Chemistry,125,001,Phys Chem Lab,Stephen Leone,11666,1,11,4,4,5,3,2,11,1,,,,,1,,,,,43
2014 Fall,Chemistry,CHEM,Chemistry,C130,001,Biophysical Chem,David Savage; John Kuriyan,11675,1,4,1,1,3,2,1,,1,,,,,,,,,,14
2014 Fall,Chemistry,CHEM,Chemistry,135,001,Chemical Biology,Carolyn Bertozzi; Cheng Tsai; David Litt; Ming Hammond; Omer Ad,11714,5,13,11,24,11,12,14,10,6,3,,2,2,1,1,1,,,116
2014 Fall,Chemistry,CHEM,Chemistry,C138,001,Energy From Biomass,Wenjun Zhang,11717,1,5,6,,2,,,,,,,,1,1,,,,,16
2014 Fall,Chemistry,CHEM,Chemistry,143,001,Nuclear Chemistry,Luciano Moretto; Philip Mudder,11720,1,4,,2,4,,1,,,,,,,1,,,,,13
2014 Fall,City & Regional Planning,CY PLAN,City & Regional Planning,98,001,Directed Group Stdy,Carolina Reid,13653,,,,,,,,,,,,,,9,,1,,,10
2014 Fall,City & Regional Planning,CY PLAN,City & Regional Planning,110,001,Intro To City Plng,Ricardo Huerta,13659,12,39,16,13,8,8,2,1,3,1,,1,,7,,3,,,114
2014 Fall,City & Regional Planning,CY PLAN,City & Regional Planning,119,001,Plng Sustainability,Charisma Acey,13757,,21,12,15,7,2,,,,,,,,2,,,,,59
2014 Fall,City & Regional Planning,CY PLAN,City & Regional Planning,140,001,Citybldg/Placemkg,Daniel Church; John Ellis; Sonia-Lynn Abenojar,13758,5,27,17,2,8,4,,2,,,,,1,,,,,1,67
2014 Fall,City & Regional Planning,CY PLAN,City & Regional Planning,190,001,Adv Topcs Urban Stu,David Waldron; Julia Ehrman,13761,,1,2,2,3,1,,1,,,,,,,,,,1,11
2014 Fall,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,C30,001,Intro Solid Mechncs,George Johnson,14006,1,7,,3,9,1,5,4,2,2,,,1,,,,,1,36
2014 Fall,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,C30,002,Intro Solid Mechncs,Shaofan Li,14018,4,9,9,17,12,6,,,,,,,,,,1,,,58
2014 Fall,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,60,001,Civil Engrg Matls,Paulo Monteiro,14027,1,9,8,18,10,9,6,4,6,1,,,2,,,,,,74
2014 Fall,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,70,001,Engineering Geology,Nicholas Sitar,14039,2,8,21,17,23,16,7,,3,,1,,,,,,,,98
2014 Fall,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,93,001,Engrg Data Analysis,Joan Walker,14057,4,5,6,3,10,2,,,,,,,,,,,,,30
2014 Fall,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,98,006,Directed Group Stdy,Jasenka Rakas; Jeremy Axelrod,14087,,,,,,,,,,,,,,17,,1,,,18
2014 Fall,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,100,001,Elem Fluid Mechanic,Fotini Chow,14099,2,10,3,2,9,4,2,3,2,2,,,,,,,,,39
2014 Fall,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,101,001,Flud Mec Riv Str Wt,Mark Stacey,14114,2,4,7,3,2,,,,,,,,,,,,,,18
2014 Fall,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,111,001,Environmental Engin,Lisa Alvarez-Cohen,14117,1,8,6,14,16,7,5,4,,,1,,1,2,1,1,,,67
2014 Fall,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,115,001,Water Chemistry,David Sedlak,14129,1,12,5,9,6,,3,2,,,1,,2,1,1,,,,43
2014 Fall,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,122N,001,Design Steel Struct,Abolhassan Astaneh-Asl,14135,5,9,17,6,2,1,,,,,,,,,,,,,40
2014 Fall,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,123N,001,Rc Structures,Marios Panagiotou,14138,,6,7,9,1,,,6,,,,,1,,,,,,30
2014 Fall,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,124,001,Timber Design,Mark Stevenson,14141,,5,11,3,2,1,,,,,,,1,,,,,,23
2014 Fall,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,153,001,Trans Fac Design,Jasenka Rakas,14144,2,12,3,,,,,,,,,,,,,,,,17
2014 Fall,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,166,001,Construction Engrg,Arpad Horvath,14153,5,11,8,2,4,4,,1,,,,,1,1,,,,,37
2014 Fall,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,167,001,Eng Project Mgmt,Iris Tommelein,14159,4,8,7,14,8,7,4,3,4,2,2,1,,,,1,,,65
2014 Fall,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,173,001,"Groundwater,Seepage",Yoram Rubin,14162,7,6,7,7,10,2,1,,1,,,,,,,,,,41
2014 Fall,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,175,001,Geot Geoenv Engrg,Juan Pestana-Nascimento,14168,2,7,6,5,4,1,,1,,,,,,,1,,,,27
2014 Fall,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,177,001,Fdn Engrg Design,Robert Dunn,14177,,7,4,4,9,3,1,4,,,,,1,,,,,,33
2014 Fall,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,C178,001,Applied Geophysics,Douglas Dreger; James Rector,14180,,2,13,,,,,,,,,,,,,,,,15
2014 Fall,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,191,001,Cee System Analysis,Scott Moura,14183,1,17,9,4,12,4,3,1,1,1,,,3,,1,,,,57
2014 Fall,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,192,001,Art/Sci Of Practice,Samer Madanat,14192,1,48,15,3,5,,,,,,,,,,,,,,72
2014 Fall,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,193,001,Eng Risk Analysis,Chin Man Mok,14195,1,2,2,,1,3,,2,1,,,,,,,,,,12
2014 Fall,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,198,006,Directed Group Stdy,Jasenka Rakas; Jeremy Axelrod,14222,,,,,,,,,,,,,,16,,6,,,22
2014 Fall,Classics,CLASSIC,Classics,10A,001,Intro Greek Civ,Leslie Kurke,14703,,21,32,20,15,3,2,3,,,,,1,25,,,,,122
2014 Fall,Classics,CLASSIC,Classics,17A,001,Elem Greek Arch,Kim Shelton,14724,,5,10,8,2,3,2,,1,,,,,11,,1,,,43
2014 Fall,Classics,CLASSIC,Classics,R44,001,Roots Western Civ,Mark Griffith; Trevor Murphy,14739,1,23,31,18,14,4,2,2,1,1,,,1,,,1,,,99
2014 Fall,Classics,CLASSIC,Classics,130,001,Topics,J. Pena,14793,,3,5,8,5,1,1,1,,,,,,1,,,,,25
2014 Fall,Classics,CLASSIC,Classics,130,002,Topics,Lisa Pieraccini,14795,,5,6,3,3,1,1,,,,1,,,3,,1,,,24
2014 Fall,Classics,CLASSIC,Classics,130,003,Topics,Yasmin Syed,14982,1,12,4,,,1,,,,,,,,2,,1,,,21
2014 Fall,Classics,GREEK,Greek,1,001,Elementary Greek,Daniel Esses; Donald Mastronarde,15203,2,1,2,1,1,1,,,,,,,,1,2,,,,11
2014 Fall,Classics,GREEK,Greek,1,002,Elementary Greek,Donald Mastronarde; Sarah Olsen,15206,,1,3,1,3,,1,,,,,,,5,1,1,,,16
2014 Fall,Classics,LATIN,Latin,1,002,Elementary Latin,Kathleen Mccarthy; Morgan Hunter,15606,,4,3,2,,,,,,,,,,2,,,,,11
2014 Fall,Classics,LATIN,Latin,1,003,Elementary Latin,Kathleen Mccarthy; Lynn Gallogly,15609,4,4,,1,1,,,,,,,,,,,,,1,11
2014 Fall,Classics,LATIN,Latin,100,001,Republican Prose,Dylan Sailor,15633,,7,2,1,,,,,,,,,,,,,,,10
2014 Fall,Classics,LATIN,Latin,101,001,Vergil,Elias Avinger,15636,,6,3,1,1,,,1,,,,,,,1,,,,13
2014 Fall,Classics,LATIN,Latin,120,001,Lat Prose To Ad 14,Trevor Murphy,15639,1,4,,,1,,,1,,,,,,,3,,,,10
2014 Fall,College Writing Programs,COLWRIT,College Writing Programs,1,001,Grammar/Vocabulary,Nancy Hunt,16403,,,,,,,,,,,,,,12,5,,,,17
2014 Fall,College Writing Programs,COLWRIT,College Writing Programs,1,003,Grammar/Vocabulary,Nancy Hunt,16409,,,,,,,,,,,,,,11,4,,,,15
2014 Fall,College Writing Programs,COLWRIT,College Writing Programs,W1,001,Grm&Vocab Writ Engl,Margi Wald,16411,,,,,,,,,,,,,,11,,3,,,14
2014 Fall,College Writing Programs,COLWRIT,College Writing Programs,R1A,002,College Writing 1a,Jordan Ruyle,16415,1,1,2,2,2,1,,1,,,1,,,,,1,,,12
2014 Fall,College Writing Programs,COLWRIT,College Writing Programs,R1A,004,College Writing 1a,Michelle Baptiste,16421,,2,2,1,6,,1,,1,,,,,,,,,,13
2014 Fall,College Writing Programs,COLWRIT,College Writing Programs,R1A,005,College Writing 1a,Donnett Flash,16424,,1,2,3,3,3,,,,,,,,,,,,,12
2014 Fall,College Writing Programs,COLWRIT,College Writing Programs,R1A,006,College Writing 1a,Michael Larkin,16427,,2,1,4,6,,,,,,,,,,,,,,13
2014 Fall,College Writing Programs,COLWRIT,College Writing Programs,R1A,007,College Writing 1a,Ryan Sloan,16430,,1,2,5,4,,,1,,,,,,,,,,,13
2014 Fall,College Writing Programs,COLWRIT,College Writing Programs,R1A,008,College Writing 1a,Michael Larkin,16433,,,3,3,3,2,2,,,,,,,,,,,,13
2014 Fall,College Writing Programs,COLWRIT,College Writing Programs,R1A,009,College Writing 1a,Elizabeth Williams,16436,,1,2,5,4,2,,,,,,,,,,,,,14
2014 Fall,College Writing Programs,COLWRIT,College Writing Programs,R1A,010,College Writing 1a,Mary Grover,16439,,5,1,1,6,,,,,,,,,,,,,,13
2014 Fall,College Writing Programs,COLWRIT,College Writing Programs,R1A,013,College Writing 1a,Peter Vahle,16448,,2,4,1,3,2,,,,,,,,,,,,,12
2014 Fall,College Writing Programs,COLWRIT,College Writing Programs,R1A,014,College Writing 1a,Chisako Asakawa,16451,,,,8,2,2,,1,,,,,,,,,,,13
2014 Fall,College Writing Programs,COLWRIT,College Writing Programs,R1A,016,College Writing 1a,Patricia Hammons,16457,,2,2,1,3,2,,1,,1,,,,,,,,,12
2014 Fall,College Writing Programs,COLWRIT,College Writing Programs,R1A,017,College Writing 1a,Carolyn Hill,16460,,,4,2,2,2,,,,,,,,,,,,,10
2014 Fall,College Writing Programs,COLWRIT,College Writing Programs,R1A,018,College Writing 1a,John Levine,16463,,1,2,3,3,,3,,,,,,,,,,,,12
2014 Fall,College Writing Programs,COLWRIT,College Writing Programs,R1A,019,College Writing 1a,Patricia Steenland,16466,,3,3,,1,3,,1,,,,,1,,,,,,12
2014 Fall,College Writing Programs,COLWRIT,College Writing Programs,R1A,020,College Writing 1a,Teri Crisp,16469,,1,5,,3,1,,,,,,,,,,,,,10
2014 Fall,College Writing Programs,COLWRIT,College Writing Programs,R1A,022,College Writing 1a,Barrie Roberts,16474,,3,3,2,2,1,1,,1,,,,,,,,,,13
2014 Fall,College Writing Programs,COLWRIT,College Writing Programs,R1A,023,College Writing 1a,David Wiese,16607,1,5,2,2,2,,,,,,2,,,,,,,,14
