Subject,ClassNum,CourseID,Section,ClassDesc,Instructor,Level,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,NP
SCANDIN,125,78769,001,Old Norse Lit,Jonas Wellendorf,under,0,5,3,0,2,0,0,0,0,0,0,0,0,1,0
HIN-URD,100A,84615,001,Intermediate Hindi,Usha Jain,under,0,6,2,3,0,1,0,0,1,0,0,0,0,0,0
SPANISH,4,86160,001,Intermed Spanish,Leon Salvatierra; Miriam Hernandez-Rodriguez,under,1,1,4,3,2,1,1,0,0,0,0,0,0,2,1
MEC ENG,198,56119,055,Directed Group Stdy,Bryan Au-Yeung; Jeremy Hardin; Lydia Sohn,under,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3
JAPAN,1A,21006,002,Elementary Japanese,Noriko Knickerbocker; Noriko Wallace; Wakae Kambara,under,0,5,3,0,1,0,0,2,1,0,0,0,0,3,0
PHILOS,176,67343,001,Hume,Michael Martin,under,1,5,4,15,6,0,4,1,1,0,0,0,0,1,0
ANTHRO,R5B,02483,003,Reading & Comp,Khashayar Beigi; Mary Berry,under,0,4,8,2,2,0,0,0,0,0,0,0,0,0,0
L & S,1,51803,001,Liberal Arts,Alix Schwartz,under,0,0,0,0,0,0,0,0,0,0,0,0,0,109,5
STAT,133,87525,001,Computing Data,Benoit Dherin,under,2,16,4,5,17,6,5,6,3,3,1,0,2,1,3
ART,173,04438,001,Sound Art,Christopher Kubick,under,0,9,8,0,0,0,0,0,0,0,0,0,0,1,0
BIO ENG,24,06365,001,Aspects Of Bioeng,Terry Johnson,under,0,0,0,0,0,0,0,0,0,0,0,0,0,255,7
PERSIAN,100A,62912,001,Adv Pers,Jaleh Pirnazar,under,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0
MATH,55,54060,001,Discrete Math,Steven Evans,under,14,9,19,18,18,22,21,11,18,15,0,0,10,38,38
PHYS ED,2,68150,005,Pe Activities,Susanna Li-Jue,under,0,3,0,2,0,0,0,0,0,0,0,0,0,26,1
PORTUG,135,86633,001,Luso-Brazilian Lit,Catarina De Morais Gama,under,1,3,4,2,1,1,0,0,0,0,0,0,0,1,0
BIO ENG,113,06563,001,Stem Cells & Tech,Michael Conboy,under,1,4,12,14,2,2,3,1,0,0,0,0,0,2,0
KOREAN,10A,21948,003,Intermediate Korean,Shin Young Park; Soojin Lee,under,0,11,4,1,1,0,1,0,0,0,0,0,0,0,0
SOCIOL,101,81717,001,Soc Theory I,Michael Burawoy,under,0,37,38,39,29,15,10,7,2,0,0,0,3,0,2
ENVECON,C151,01278,001,Economic Develop,Alain Dejanvry,under,2,9,7,11,18,5,6,7,2,0,0,0,0,3,1
ETH STD,41AC,31018,001,Survey Protest Move,Carlos Munoz,under,0,17,28,13,15,3,4,4,1,0,0,0,0,19,0
IND ENG,171,41050,002,Tech Firm Leadrship,Ronald Lesniak,under,3,11,5,8,5,0,0,0,0,0,0,0,0,2,0
RELIGST,C109,77618,001,Celtic Mythology,Annalee Rejhon,under,1,0,0,2,5,0,0,1,0,0,1,0,0,6,0
HISTORY,24,39207,002,Freshman Seminar,Tabitha Kanogo,under,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
UGBA,101B,08209,001,Macroeconomics,Steven Wood,under,0,6,8,13,10,10,6,3,3,0,0,0,2,0,0
SOC WEL,116,80777,002,Current Topics,Bryn King; Jill Berrick,under,2,11,6,2,1,1,1,0,0,0,0,0,0,0,0
CY PLAN,190,13764,001,Adv Topcs Urban Stu,Michael Dear; Sydney Cespedes,under,2,4,6,4,2,0,1,0,0,0,0,0,0,1,1
ESPM,2,28953,001,The Biosphere,Dennis Baldocchi; Jill Banfield,under,2,13,5,8,2,16,3,6,0,0,1,0,3,18,10
PHYS ED,1,68069,023,Pe Activities,Dini Wong,under,0,2,0,1,1,0,0,0,0,0,0,0,0,10,2
UGBA,102A,08260,004,Intro Fin Account,John Briginshaw,under,4,36,23,24,12,9,1,2,0,1,0,0,0,17,1
CHEM,104A,11570,001,Adv Inorganic Chem,Andy Nguyen; James Dombrowski; Patrick Smith; T Tilley,under,3,6,7,10,13,11,7,15,10,0,6,0,6,1,1
PHYSICS,7C,68948,001,Scient Engin Phys,Ruza Markov,under,4,8,4,6,15,7,6,7,4,0,4,0,2,1,0
PLANTBI,22,71152,001,Intro To Microbes,N. Louise Glass,under,2,2,5,3,3,1,2,5,1,0,0,0,0,9,2
PHYS ED,4,68246,005,Pe Activities,Lon Rork,under,0,8,2,0,0,0,0,0,0,0,0,0,1,11,0
CHEM,135,11723,001,Chemical Biology,Ioana Aanei; Kanwal Palla; Matthew Francis; Michael Blaisse,under,5,37,13,16,37,17,6,15,10,0,3,0,2,3,2
UGBA,103,08278,001,Intro To Finance,Elizabeth Bailey,under,9,17,32,21,9,15,3,4,1,1,3,1,3,8,5
JAPAN,160,21138,001,Japan Ling:Grammar,Yoko Hasegawa,under,0,8,4,3,0,4,1,0,0,0,0,0,0,2,0
CHICANO,R1A,13309,002,Reading & Comp,Alex Saragoza; Alma Granado,under,4,2,7,1,2,1,0,1,1,0,0,0,0,0,0
MUSIC,149,60671,001,Baroque Ensemble,Davitt Moroney,under,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0
SPANISH,1,86106,002,Elem Spanish,Miriam Hernandez-Rodriguez; Patricia Velasquez Alamo,under,0,10,1,1,4,0,0,0,0,0,0,0,0,7,2
PHYSICS,105,69419,001,Analytic Mechanics,Andrew Charman,under,1,9,16,11,7,7,4,3,2,2,0,0,2,0,1
ESPM,169,29355,001,Intnatl Env Politic,Katherine O'Neill,under,5,51,37,13,2,2,0,1,0,0,0,0,0,9,0
STAT,2,87303,001,Intro To Stat,Fletcher Ibser,under,10,14,16,17,22,20,18,23,17,0,2,0,7,17,18
PHYS ED,1,68036,012,Pe Activities,Sue Johannessen,under,0,10,0,0,0,0,0,0,0,0,0,0,0,11,0
PHYS ED,3,68219,009,Pe Activities,Russell Ahn,under,0,2,0,2,1,0,0,0,0,0,0,0,0,13,0
NE STUD,10,61456,001,Intro Near East,John Hayes,under,0,11,11,4,9,3,0,4,0,0,0,0,1,17,3
THEATER,111,88114,001,Advanced Acting,Lura Dolas,under,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0
IND ENG,171,41047,001,Tech Firm Leadrship,Kenneth Singer; Ronald Lesniak,under,1,8,19,16,6,4,0,0,0,0,0,0,0,0,0
CLASSIC,24,14733,001,Freshman Seminars,Anthony Bulloch,under,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
L & S,C70V,51962,001,Descriptive Intro,Robert Jacobsen,under,0,31,24,26,8,8,3,3,3,0,1,0,2,53,4
SPANISH,111A,86238,001,Cervantes,Emilie Bergmann,under,3,6,8,2,0,0,0,0,0,0,0,0,0,2,0
PHYS ED,11,68318,018,Pe Activities,M. Scott,under,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
HISTORY,103D,39375,004,Proseminar: U.S.,Robin Einhorn,under,1,6,3,2,2,1,0,1,0,0,0,0,0,0,0
SOC WEL,116,80775,001,Current Topics,Jill Berrick; Reiko Boyd,under,1,9,5,3,3,1,1,1,1,0,0,0,0,0,0
FRENCH,102,32335,002,"Read, Wr In French",Debarati Sanyal,under,2,1,5,4,4,0,0,0,0,0,0,0,0,0,0
AFRICAM,R1A,00503,002,Fresh Composition,Ivy Mills,under,0,2,1,3,3,3,0,0,2,0,0,0,1,0,0
CHICANO,180,13453,001,Topics In Chic Stud,Celia Rodriguez,under,3,3,2,2,1,0,0,0,0,0,0,0,1,1,0
ASTRON,98,05975,001,Directed Group Stdy,Geoffrey Marcy,under,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
COLWRIT,10A,16511,001,Public Speaking,John Levine,under,0,8,6,2,0,0,0,0,0,0,0,0,0,1,0
ARCH,100C,04044,003,Arch Design Iii,Harrison Fraker,under,0,0,3,2,3,2,0,1,0,0,0,0,0,0,0
MEC ENG,175,55693,001,Intermed Dynamics,Oliver O'Reilly,under,6,9,13,9,7,8,3,3,0,0,3,0,1,0,0
PLANTBI,C112L,70495,001,Microbiology Lab,Arash Komeili,under,0,5,1,3,1,2,0,1,0,0,0,0,0,0,0
COG SCI,C127,16033,001,Cognitive Neurosci,Richard Ivry,under,1,8,11,9,32,16,5,11,4,0,2,0,3,2,3
STAT,134,87549,001,Concepts Of Prob,James Pitman,under,10,32,42,17,13,22,12,25,58,0,0,0,45,6,16
THEATER,40A,88075,001,Begin Dance Techni,Elizabeth Wymore,under,0,25,3,0,0,0,0,0,0,0,0,0,0,1,0
SCANDIN,2A,78706,001,Beginning Finnish,Sirpa Tuomainen,under,0,2,4,0,0,0,0,0,0,0,0,0,0,4,0
ESPM,6,28974,001,Environ Biology,Ignacio Chapela,under,3,115,19,3,1,1,0,0,0,0,0,0,0,3,0
PB HLTH,183,75673,001,History Of Medicine,Ernest Hook,under,4,2,7,2,1,3,1,0,3,0,0,0,0,7,3
SOCIOL,98,81702,001,Directed Group Stdy,Mary Kelsey,under,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1
MUSIC,179,60719,001,"Hist, Cult, & Analy",Nicholas Mathew,under,6,5,2,0,3,0,0,0,0,0,0,0,0,0,0
FRENCH,118A,32347,001,18th Century Lit,Susan Maslan,under,0,10,7,5,2,0,0,0,0,0,0,0,0,1,0
NUSCTX,192,64686,001,Jr Dietetics Sem,Mikelle Mccoin,under,1,10,5,1,1,0,0,0,0,0,0,0,0,1,0
PHYSICS,137B,69503,001,Quantum Mechanics,Ori Ganor,under,4,14,7,10,15,10,7,3,0,0,0,0,0,0,2
CHINESE,10A,20675,003,Inter Chinese,Xianghua Wu; Yun-Ling Wang,under,0,10,0,2,3,0,0,0,1,0,0,0,0,3,0
ENGIN,125,27752,001,Engineering Ethics,Mary Sunderland; Raluca Scarlat,under,9,15,1,0,0,0,0,0,0,0,0,0,0,4,0
SCANDIN,R5A,78715,001,Reading & Comp,Linda Rugg; Verena Hoefig,under,0,9,4,2,1,1,0,0,0,0,0,0,0,0,0
MATH,98,54141,018,Directed Group Stdy,Michael Wong,under,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5
CHINESE,10A,20669,001,Inter Chinese,Weisi Cai; Xianghua Wu; Yun-Ling Wang,under,0,8,3,2,1,0,0,0,0,0,0,0,0,3,2
ASTRON,10,05915,001,General Astronomy,Leo Blitz,under,4,26,18,10,7,6,7,3,2,0,0,0,0,73,5
ISF,190,45554,002,Senior Thesis,Earl Klee,under,0,6,1,6,2,2,1,0,2,0,0,0,0,0,0
MATH,113,54216,001,Abstract Algebra,Kenneth Ribet,under,1,6,4,3,3,6,3,5,2,0,0,0,0,1,2
POL SCI,112C,71616,001,Hist Pol Theory,Andrius Galisanka,under,0,10,12,16,9,2,4,0,0,0,0,0,0,0,0
ENGLISH,130B,28147,001,Amer Lit: 1800-1865,Mitchell Breitwieser,under,4,5,11,22,5,2,1,0,0,0,0,0,2,2,1
ART,14,04327,001,Lang Of Sculpture,Randy Hussong,under,2,13,1,2,0,1,0,0,0,0,0,0,0,0,0
MCELLBI,136,58265,001,Physiology,Diana Bautista; Iswar Hariharan; Polina Lishko,under,2,46,3,15,24,8,10,13,5,0,3,0,2,0,1
ENGLISH,122,28138,001,Victorian Period,Joseph Lavery,under,7,13,12,4,1,4,0,1,1,0,0,0,1,8,0
THEATER,60,88078,001,Intro Tech Theater,Catherine Cole,under,8,24,4,1,1,0,0,0,0,0,0,0,0,0,2
FILM,140,31687,002,Spec Topics: Film,Jeffrey Skoller,under,0,4,2,0,1,0,0,2,0,0,0,0,0,0,1
POL SCI,149E,71802,001,Topics In Area Stdy,Darren Zook,under,0,32,36,16,10,3,0,0,0,0,0,0,1,2,1
CIV ENG,192,14180,001,Art/Sci Of Practice,Steven Glaser,under,0,74,4,1,1,0,0,0,1,0,0,0,1,3,0
IND ENG,190B,41059,002,Advance Topics Ieor,Naeem Zafar,under,2,5,13,10,0,1,0,0,0,0,0,0,0,8,0
UGBA,118,08422,001,International Trade,Steven Wood,under,0,6,7,4,4,2,1,0,2,0,0,0,0,2,0
ENGLISH,190,28252,009,Research Seminar,Donald Mcquade,under,0,7,5,4,2,0,0,0,0,0,0,0,1,0,0
ASAMST,124,05536,001,Filipino Amer Hist,Catherine Choy,under,0,5,3,1,0,0,0,0,0,0,0,0,1,1,0
MATH,98,54156,023,Directed Group Stdy,Michael Wong,under,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2
JAPAN,100A,21114,004,Advanced Japanese,Chika Shibahara; Kayoko Imagawa,under,0,9,3,0,2,2,0,0,0,0,0,0,0,0,0
HISTORY,103D,39372,003,Proseminar: U.S.,David Henkin,under,1,3,3,3,1,2,1,0,0,0,0,0,0,0,0
ENGLISH,143A,28171,001,Short Fiction,Melanie Chandra,under,0,14,0,0,1,0,0,1,0,0,0,0,0,0,0
PB HLTH,150D,75598,001,Intro Hlth Pol Mgt,Joan Bloom; Robin Flagg,under,8,45,57,18,20,6,1,0,1,0,0,0,1,3,0
FRENCH,2,32263,006,Elementary French,Seda Chavdarian; Vesna Rodic,under,1,7,1,0,0,0,0,0,1,0,0,0,0,3,0
STAT,154,87605,001,Stat Predict Mach/L,Noureddine El Karoui,under,0,11,4,2,1,1,0,0,0,0,0,0,0,1,1
HISTORY,162A,39603,001,Eur Diplo 1648-1914,David Wetzel,under,0,24,33,10,29,8,0,4,3,0,0,1,0,19,5
MATH,115,54230,001,Intro Number Theory,Emiliano Gomez,under,4,8,8,3,8,3,0,0,0,0,0,0,3,2,0
EDUC,198,23935,030,Directed Group Stdy,Richard Mccallum; Ronald Williams,under,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2
ENGLISH,180N,28216,001,The Novel,Carla Serpell,under,1,23,38,16,15,11,4,3,2,0,0,0,0,9,3
LEGALST,184,51659,001,Sociology Of Law,Hillary Berk,under,3,8,9,3,10,6,5,3,2,0,1,0,0,0,0
PHILOS,189,67361,001,Top/Rec Europe Phil,Katharina Kaiser,under,1,8,5,2,0,0,0,0,0,0,0,0,1,0,0
MEC ENG,119,55609,001,Intro To Mems,Liwei Lin,under,1,11,9,12,7,2,2,0,1,0,0,0,1,0,0
MATH,185,54290,004,Complex Analysis,Andrew Lawrie,under,6,5,1,1,3,7,0,1,0,0,0,0,4,1,1
COMPSCI,194,26799,015,Special Topics,Kurt Keutzer,under,3,6,8,4,4,6,3,1,0,0,0,0,1,0,1
LINGUIS,C139,52359,001,Language Spread,Richard Rhodes,under,1,8,6,4,1,1,0,0,0,0,0,0,1,0,1
PHYS ED,2,68147,004,Pe Activities,Lon Rork,under,0,6,1,0,0,0,0,0,0,0,0,0,0,22,0
RELIGST,C124,77620,001,Ren And Reformation,Thomas Dandelet,under,0,1,0,2,2,1,0,1,1,0,0,0,0,4,0
FRENCH,4,32305,005,Adv Int French,Desiree Pries; Olga Sylvia,under,1,6,5,2,0,0,1,0,0,0,0,0,0,1,0
PHILOS,170,67334,001,Descartes,Timothy Crockett,under,0,12,7,4,4,3,3,0,0,0,0,0,0,3,2
COLWRIT,R4B,16487,001,"Read,Comp,Research",Jonathan Lang,under,1,2,3,1,2,4,2,0,1,0,0,0,0,0,0
COMPSCI,61B,26316,001,Data Structures,Paul Hilfinger,under,34,58,48,45,25,20,11,9,14,7,4,3,26,16,28
COLWRIT,R1A,16427,007,College Writing 1a,Donnett Flash,under,0,1,3,3,2,3,1,0,0,0,1,0,0,0,0
SLAVIC,24,79747,002,Freshman Seminar,Ronelle Alexander,under,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
EDUC,190,24439,002,Crit Studies In Ed,Glynda Hull,under,17,11,3,2,2,2,0,0,0,0,0,0,0,0,0
RHETOR,131T,77910,002,Genre In Film & Lit,Eileen Jones,under,1,4,4,5,0,0,0,0,0,0,0,0,0,2,0
CHEM,3A,11315,002,Chem Struct React,Maryann Robak,under,22,42,32,41,37,31,39,23,32,0,4,0,9,6,4
POL SCI,191,71892,002,Junior Seminar,Helene Silverberg,under,0,2,7,4,3,0,0,0,0,0,0,0,1,0,0
PHYS ED,2,68174,013,Pe Activities,Toni Mar,under,0,4,0,0,5,0,0,0,0,0,0,0,0,13,3
COM LIT,171,17356,001,Modern Greek Lit,Maria Kotzamanidou,under,0,8,0,0,0,0,0,0,0,0,0,0,0,1,2
BIO ENG,C118,06581,001,Biolog Perf Mats,Shyam Patel,under,1,3,3,6,3,4,1,0,0,0,0,0,0,0,0
GEOG,40,36296,001,Intro Earth Sys Sci,Alicia Cowart; Nathan Sayre,under,5,7,4,7,3,4,1,3,3,0,0,1,1,7,3
EPS,100A,19081,001,Mineralogy,Jill Banfield,under,1,3,6,8,3,6,3,5,0,0,0,0,0,2,0
MEC ENG,106,55534,001,Fluid Mechanics,Philip Marcus,under,6,19,11,9,7,10,3,4,11,0,9,4,2,0,1
CIV ENG,193,14183,001,Eng Risk Analysis,Armen Der Kiureghian,under,2,7,4,9,2,1,0,0,0,0,0,0,0,0,0
PHYS ED,11,68315,017,Pe Activities,M. Scott,under,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
CIV ENG,114,14123,001,Environ Microbio,Lisa Alvarez-Cohen,under,1,6,3,4,4,0,2,0,1,0,0,0,0,1,0
COM LIT,R1B,17224,001,Engl Comp World Lit,Emily Laskin; Jessica Crewe; Michael Lucey,under,0,8,15,8,2,0,0,0,0,0,0,0,1,0,0
SPANISH,3,86154,005,Intermed Spanish,Miriam Hernandez-Rodriguez; Victoria Robertson,under,1,9,4,0,2,1,0,0,0,0,0,0,0,2,0
LINGUIS,R1B,52212,002,Endangered Language,Andrew Garrett; Jessica Cleary-Kemp,under,2,8,5,1,2,0,0,0,0,0,0,0,1,0,0
PHYS ED,32,68423,001,Fitness: Phs Ada/Ex,Sue Johannessen,under,0,15,8,3,9,5,2,3,0,0,1,0,0,9,2
COMPSCI,198,26845,030,Directed Group Stdy,Paul Hilfinger,under,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3
PACS,94,66730,001,Meditation,Americ Azevedo,under,0,0,0,0,0,0,0,0,0,0,0,0,0,495,39
MEC ENG,C134,55654,001,Feedback Cntrl Sys,Alexandre Bayen,under,1,8,5,7,3,1,1,2,1,0,2,0,0,0,0
NAV SCI,3,57406,001,Lead Management I,James Clough; Kenneth Crabtree; William Ferris,under,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0
PHYS ED,12,68348,004,Pe Activities,M. Scott,under,0,0,0,0,0,0,0,0,0,0,0,0,0,50,3
ESPM,C126,29233,001,Animal Behavior,Damian Elias; Eileen Lacey; George Bentley; Roy Caldwell,under,0,1,0,2,2,1,1,3,1,0,0,0,0,2,1
EDUC,186AC,23725,001,The Southern Border,Harley Shaiken,under,3,29,21,13,18,1,4,1,1,0,1,0,1,18,5
PORTUG,101A,86614,004,Portug For Adv Stdy,Clelia Donovan; Mirian Hong,under,0,5,2,0,0,2,0,0,0,0,0,0,0,1,0
SPANISH,1,86112,004,Elem Spanish,Elena Fernandez Fernandez; Miriam Hernandez-Rodriguez,under,1,11,5,1,0,1,0,0,1,0,1,0,0,1,0
JAPAN,1A,21033,011,Elementary Japanese,Miyo Inoue; Noriko Knickerbocker; Shelby Oxenford; Wakae Kambara,under,1,4,6,3,2,0,0,1,0,0,0,1,0,1,0
ARCH,100C,04047,004,Arch Design Iii,Danelle Guthrie-Buresh,under,0,4,1,2,4,1,0,0,0,0,0,0,0,0,0
IAS,45,46403,001,Survy World History,Joseph Bohling,under,1,24,29,25,28,17,15,8,1,1,2,0,2,0,0
CHINESE,1X,20633,002,Elem Chinese Mandar,Chunhong Xie,under,0,4,7,0,0,0,0,0,0,0,0,0,0,3,0
PHYS ED,2,68168,011,Pe Activities,Susanna Li-Jue,under,0,2,0,0,0,0,0,0,0,0,0,0,0,16,1
INTEGBI,157LF,42321,001,Ecosystems Of Calif,Paul Fine,under,1,7,7,3,4,0,0,0,0,0,0,0,0,0,0
PHILOS,12A,67148,001,Intro To Logic,Seth Yalcin,under,8,12,14,12,13,9,3,3,2,0,4,1,6,31,23
AFRICAM,116,00641,001,Slavery And African,Essence Harden; Ula Taylor,under,0,4,8,9,1,5,5,4,0,0,0,0,1,2,2
NATAMST,R1A,61153,001,"Reading,Composition",Julie Underhill; Shari Huhndorf,under,2,8,3,3,0,0,0,0,0,0,0,1,0,0,0
ENGLISH,98,28069,009,Directed Group Stdy,Steven Lee,under,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1
KOREAN,1A,21909,003,Elementary Korean,Meehyei Lee; Minsook Kim; So Yun Hwang,under,2,15,5,1,0,0,0,0,0,0,0,0,0,2,0
PORTUG,11,86603,001,Beginning Portug,Catarina De Morais Gama,under,0,2,2,5,0,0,0,0,0,0,0,0,0,1,0
L & S,C70Y,52001,001,Earthquakes,Richard Allen,under,5,22,9,9,6,8,7,3,2,0,1,0,0,17,3
SPANISH,25,86205,004,Read And Analysis,Dru Dougherty; Gustavo Buenrostro,under,0,5,3,2,4,0,0,0,0,0,0,0,0,2,0
THEATER,R1A,88009,003,Performce & Writing,Kate Mattingly; Susan Kwan,under,0,12,1,0,0,1,0,1,0,0,0,0,1,0,0
UGBA,152,08497,002,Negotiation,Holly Schroth,under,0,13,11,8,4,2,0,0,0,0,0,0,0,1,0
PERSIAN,101A,62915,001,Read Pers Lit,Jaleh Pirnazar,under,1,7,6,0,0,0,0,0,0,0,0,0,0,1,1
CELTIC,R1B,10153,001,Voices/Celtic World,Dara Hellman,under,0,0,0,1,3,8,1,0,3,0,0,0,0,0,0
RHETOR,R1B,77818,001,Craft Of Writing,Felipe Gutterriez; Janice Yu; Liana Ogden,under,0,9,14,8,3,0,1,0,0,0,1,0,0,0,0
FRENCH,146A,32362,001,Intro French Ling,Mairi-Louise Mclaughlin,under,0,7,7,2,2,1,0,1,0,0,0,0,0,0,0
BIO ENG,140L,06641,001,Synth Bio Lab,John Dueber,under,0,3,2,2,3,0,0,0,0,2,0,0,0,0,0
COMPSCI,170,26682,001,Intro Cs Theory,Satish Rao,under,18,70,40,53,100,55,19,4,12,0,0,0,24,2,5
EA LANG,C120,20533,001,Buddhsm-Silk Road,Sanjyot Mehendale,under,0,18,1,0,0,0,0,0,0,0,0,0,0,1,0
COM LIT,R1B,17242,007,Engl Comp World Lit,Kareem Abu-Zeid; Michael Lucey; Suzanne Scala,under,0,9,19,2,1,0,0,0,0,0,0,0,0,0,0
NAV SCI,12A,57409,001,Navigation Nav Op I,James Clough; William Ferris,under,2,4,2,2,0,0,0,0,0,0,0,0,0,1,0
IAS,102,46442,001,Scope And Methods,Stephanie Ballenger,under,0,3,2,3,1,1,1,0,0,0,0,0,2,1,0
SPANISH,1,86109,003,Elem Spanish,Francisco Brito; Miriam Hernandez-Rodriguez,under,0,11,7,2,2,1,0,1,0,0,0,0,0,4,0
ECON,182,22738,001,Intl Monet Econ,Pierre-Olivier Gourinchas,under,3,14,22,31,34,22,11,4,2,0,2,0,1,17,7
PHYSICS,7B,68762,001,Scient Engin Phys,Catherine Bordel,under,14,17,24,37,31,22,18,16,16,2,0,0,13,0,0
EL ENG,121,25243,001,Intro Dig Com Sys,Anant Sahai,under,1,3,5,2,3,4,0,0,0,0,0,0,0,0,0
MATH,1A,53448,002,Calculus,Alexander Coward,under,13,118,26,77,62,24,13,16,5,0,6,0,18,6,3
LGBT,146,34824,001,Cul Rep Sexuality,Melinda Chen,under,3,9,7,4,4,2,0,2,0,0,3,0,4,8,1
HISTART,C156B,05027,001,Art & Science,Beate Fricke; Massimo Mazzotti,under,3,5,5,7,4,4,2,1,0,0,1,0,1,10,1
COMPSCI,169,26670,001,Software Engineer,Armando Fox; David Patterson,under,8,20,62,53,42,22,4,14,2,0,5,0,3,0,0
NE STUD,C26,61489,001,Intro Central Asia,Sanjyot Mehendale,under,0,19,7,3,0,1,0,1,0,0,0,0,0,6,0
LEGALST,190,51683,006,Topics In Law/Soc,Robert Cooter,under,4,3,3,3,0,0,0,0,0,0,0,0,0,2,0
HISTORY,39O,40038,001,Fresh/Soph Seminar,Mark Sawchuk,under,0,7,5,3,5,0,0,0,0,0,0,0,0,3,0
COG SCI,198,16096,001,Directed Group Stdy,David Presti; Janos Botyanszki,under,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1
GERMAN,102D,37284,001,Pop Culture/Germany,Deniz Gokturk; Robin Ellis,under,2,5,2,1,0,0,0,0,0,0,0,0,0,1,0
COMPSCI,176,26715,001,Algo For Comp Bio,Yun Song,under,2,10,15,16,4,4,1,1,0,0,0,0,1,0,1
LINGUIS,170,52368,001,Particular Language,Andrew Garrett,under,1,7,8,1,2,4,0,0,0,0,0,0,0,0,0
MATH,32,53814,001,Precalculus,Alex Kruckman; James Sethian,under,8,36,25,10,42,12,16,28,5,0,3,0,5,22,11
THEATER,169,88180,001,Adv Tech Theater,William Leggett,under,5,11,0,0,0,0,0,0,0,0,0,0,0,1,0
ENGLISH,45A,27952,001,Lit In English,James Turner,under,0,3,16,16,16,3,0,0,0,0,0,0,1,6,3
PLANTBI,C116,70513,001,Microbial Diversity,John Coates,under,1,1,3,1,0,4,0,1,1,0,0,0,0,0,0
MCELLBI,32,57503,001,Intro Human Physiol,Robin Ball; Terry Machen,under,14,57,19,22,58,17,12,19,5,0,12,0,9,24,1
COLWRIT,25AC,16526,001,Read Us Educ Insts,Margaret Sokolik,under,1,12,2,2,0,0,0,1,0,0,0,0,0,5,0
AMERSTD,C112A,02063,001,Am Landscpe To 1900,Paul Groth,under,1,7,2,4,4,1,4,0,1,0,2,0,2,3,0
COMPSCI,162,26637,001,Op Sys And Sys Prog,Anthony Joseph; John Canny,under,2,28,23,32,18,22,11,9,5,1,1,0,3,3,4
SOCIOL,130AC,81804,001,Soc Inequal:Am Cult,Joanna Reed,under,7,32,34,24,33,8,6,1,0,0,1,0,1,21,5
PHYS ED,3,68216,008,Pe Activities,Toni Mar,under,0,2,0,0,6,0,0,0,0,0,0,0,0,8,2
BIO ENG,C117,06580,001,Struct Asp Biomater,Lisa Pruitt,under,1,6,2,2,0,0,0,0,0,0,0,0,0,0,0
BUDDSTD,C130,07930,001,Zen Buddhism,Robert Sharf,under,0,4,1,4,2,1,0,0,0,0,0,0,0,4,0
COMPSCI,198,26227,100,Directed Group Stdy,Paul Hilfinger,under,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4
ENGLISH,117S,28135,001,Shakespeare,David Marno,under,0,5,24,28,29,9,6,2,0,0,0,0,2,10,1
PHYSICS,8A,69089,002,Intro Physics,Achilles Speliotopoulos,under,5,44,38,44,51,31,27,36,21,0,1,0,3,4,3
FRENCH,R1A,32241,002,Eng Com With Fr Lit,Daniel Hoffmann; Debarati Sanyal,under,0,3,6,2,4,2,0,0,0,0,0,0,0,0,0
PUB POL,190,77160,006,Spec Topics Pub Pol,Timothy Dayonot,under,0,9,21,3,0,0,0,0,0,0,0,0,0,1,0
AMERSTD,101,02045,001,Us Cultures In Time,Kathleen Moran,under,2,6,9,8,6,7,6,7,2,3,3,0,1,7,3
COM LIT,151,17335,001,Ancient Medit Wrld,Leslie Kurke,under,1,6,4,2,2,1,1,0,0,0,0,0,0,0,1
L & S,10,51825,001,On The Same Page,Alix Schwartz,under,0,0,0,0,0,0,0,0,0,0,0,0,0,49,6
UGBA,107,08395,001,Soc & Pol Eth Env,Alan Ross,under,1,35,43,95,37,8,0,0,0,0,0,0,0,13,0
GWS,20,32924,001,Intro Feminist Theo,Barbara Barnes,under,0,18,11,4,2,0,1,0,0,0,0,0,0,5,1
MATH,54,53958,001,Lin Alg & Diff Eqns,Francisco Grunbaum,under,11,76,56,37,91,48,27,48,18,1,41,0,14,10,11
