CourseID,CNUM,SECTION,INSTNAME,A +,A,A -,B +,B,B -,C +,C,C -,D +,D,D -,F
COLWRIT,108,1,M SOKOLIK,0,17,2,2,0,0,0,0,0,0,0,0,0,1,,0,,0
COLWRIT, 150AC,1,P STEENLAND,2,2,0,1,0,1,0,0,0,0,0,0,0,0,,0,,0
COLWRIT,151,1,C COLE,6,4,1,2,3,1,0,0,0,0,0,0,0,0,,0,,0
COLWRIT,R001A,1,C COLE,0,0,0,1,0,2,0,4,0,0,3,0,0,0,,0,,0
COLWRIT,R001A,2,D FLASH,0,0,1,4,4,1,1,0,0,0,0,0,0,0,,0,,0
COLWRIT,R001A,6,M BAPTISTE,0,1,0,1,6,3,0,3,0,0,0,0,0,0,,0,,0
COLWRIT,R001A,7,P STEENLAND,0,1,0,1,3,1,2,3,0,0,0,0,0,0,,0,,0
COLWRIT,R001A,8,M LARKIN,0,1,2,3,3,3,0,0,0,0,0,0,0,0,,0,,0
COLWRIT,R001A,9,D FLASH,0,0,3,3,5,1,1,0,0,0,0,0,0,0,,0,,0
COLWRIT,R001A,10,E WILLIAMS,0,0,2,2,5,2,0,0,1,0,0,0,0,0,,0,,0
COLWRIT,R001A,11,J LANG,1,0,1,1,1,3,1,0,1,0,2,0,2,0,,0,,0
COLWRIT,R001A,12,M WALD,0,0,1,3,0,1,4,2,0,0,0,0,0,0,,0,,0
COLWRIT,R001A,13,M LARKIN,0,0,1,2,2,2,2,1,1,1,0,0,0,0,,0,,0
COLWRIT,R001A,14,E WILLIAMS,0,0,2,4,5,1,0,0,1,0,0,0,0,1,,0,,0
COLWRIT,R001A,15,C OAKES,0,0,2,4,5,2,1,0,0,0,0,0,0,0,,0,,0
COLWRIT,R001A,16,P HAMMONS,0,2,1,1,4,2,0,0,0,0,0,0,0,0,,0,,0
COLWRIT,R001A,17,C HILL,0,0,4,3,4,2,0,0,0,0,0,0,0,0,,0,,0
COLWRIT,R001A,18,J LEVINE,0,0,1,4,6,2,0,1,0,0,0,0,0,0,,0,,0
COLWRIT,R001A,22,S BOBO,0,0,3,0,3,1,2,2,0,0,0,0,0,0,,0,,0
COLWRIT,R001A,23,T CRISP,1,1,2,2,5,1,0,0,0,1,0,0,0,0,,0,,0
COLWRIT,R001A,24,S BOBO,1,0,4,3,1,2,1,0,0,0,0,0,0,0,,0,,0
COLWRIT,R001A,25,Y CHIANG,0,1,4,3,1,1,0,0,0,0,0,0,1,0,,0,,0
COLWRIT,R001A,27,M SOKOLIK,0,1,2,3,5,0,1,0,0,0,0,0,0,0,,0,,1
COLWRIT,R004B,1,J LANG,0,0,6,0,0,9,1,1,0,0,0,0,0,0,,0,,0
COLWRIT,R004B,2,S TOLLEFSON,0,2,6,3,0,0,0,0,0,0,0,0,1,0,,0,,0
COLWRIT,R004B,3,T CRISP,2,6,3,2,0,0,0,2,0,0,0,0,0,0,,0,,2
COLWRIT,R004B,4,C OAKES,0,2,3,5,5,0,1,0,0,0,0,0,0,0,,0,,0
COLWRIT,R004B,5,Y CHIANG,0,7,1,0,2,0,0,1,1,0,0,0,2,0,,0,,0
COLWRIT,R004B,7,G OFFEN-BROWN,0,3,4,1,2,0,0,3,0,0,0,0,0,0,,1,,1
COM LIT,20,1,K MCCARTHY,0,5,2,3,3,0,0,1,1,0,0,0,1,5,,0,,0
COM LIT,24,1,S TOLLEFSON,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,1,,0
COM LIT, 060AC,1,E LIMA,1,6,3,0,3,0,0,0,0,0,0,0,0,9,,2,,0
COM LIT,100,1,H RAM,1,4,1,1,3,1,0,0,0,0,0,0,0,0,,0,,0
COM LIT,100,2,K BRITTO,0,7,6,2,4,1,0,0,0,0,0,0,0,0,,0,,0
COM LIT, 112A,1,M KOTZAMANIDOU,0,11,1,3,0,0,0,0,0,0,0,0,0,0,,0,,0
COM LIT,152,1,A REJHON,0,1,0,2,2,0,1,0,0,0,0,0,0,0,,0,,0
COM LIT,155,2,E LIMA,0,5,1,1,3,2,0,0,0,0,0,0,1,2,,0,,0
COM LIT,156,1,F MASIELLO,2,7,6,1,0,0,0,0,0,0,0,0,1,1,,0,,1
COM LIT,170,1,R KAUFMAN,0,2,3,0,0,0,0,0,0,0,0,0,0,0,,0,,0
COM LIT,171,1,M KOTZAMANIDOU,0,8,3,3,5,1,0,0,0,0,0,0,0,1,,0,,0
COM LIT,190,1,N LARGIER,0,5,2,0,0,0,0,0,0,0,0,0,0,0,,0,,1
COM LIT,R001A,2,F BRITO,0,3,7,4,3,0,0,0,0,0,0,0,0,0,,0,,0
COM LIT,R001A,3,L WAGNER,0,4,2,7,1,0,1,0,0,0,0,0,0,0,,0,,0
COM LIT,R001A,4,K COHEN,0,7,2,2,5,0,1,0,0,0,0,0,0,0,,0,,0
COM LIT,R001A,5,J RAISCH,0,6,5,6,1,0,0,0,0,0,0,0,0,1,,0,,0
COM LIT,R001A,7,S LORENZ,0,5,8,11,3,2,0,0,0,0,1,0,1,1,,0,,0
COM LIT,R001B,1,K PALAU,0,9,10,4,6,0,0,2,1,0,0,0,0,0,,1,,0
COM LIT,R001B,2,M INCIARTE,0,2,10,10,4,3,0,1,0,0,0,0,0,0,,0,,0
COM LIT,R001B,3,S BATTIS,0,3,2,5,2,2,1,0,0,0,0,0,0,0,,0,,0
COM LIT,R001B,4,T SINGLETON,0,9,17,5,2,0,0,0,0,0,0,0,0,0,,0,,0
COM LIT,R001B,5,P HAACKE,0,3,11,9,6,3,0,0,0,0,0,0,0,0,,0,,1
COM LIT,R001B,6,J CABALLERO,2,3,2,1,5,2,1,1,0,0,0,1,0,0,,0,,0
COM LIT,R001B,7,P HAACKE,0,2,11,14,2,1,0,0,0,0,0,0,1,0,,0,,0
COM LIT,R001B,8,R MCGLAZER,1,3,4,6,2,0,0,0,0,0,0,0,0,0,,0,,0
COM LIT,R001B,9,M GORDON,1,6,2,3,1,0,0,0,1,0,0,0,0,0,,0,,0
COM LIT,R001B,10,B RUBERG,4,7,4,0,1,1,0,1,0,0,0,0,0,0,,0,,0
COM LIT,R001B,11,M INCIARTE,0,3,14,9,6,1,0,0,0,0,0,0,0,0,,1,,0
COM LIT,R001B,12,N ESTREICH,0,5,6,3,1,0,0,0,0,0,0,0,1,0,,0,,0
COM LIT,R001B,13,J BULGER,0,6,5,1,1,1,0,2,0,0,0,0,0,0,,0,,0
COM LIT,R001B,15,J CREWE,0,6,14,6,4,1,0,0,0,1,0,0,0,0,,0,,1
COM LIT,R001B,16,T SINGLETON,1,8,11,8,3,1,0,0,0,0,0,0,0,0,,0,,0
COM LIT,R001B,18,S BHAUMIK,1,8,5,1,0,0,0,0,0,0,0,0,0,0,,0,,0
CY PLAN,110,1,D DOWALL,1,20,21,18,24,12,7,8,1,1,1,0,5,14,,5,,0
CY PLAN, 113A,1,M WOLFE,2,9,7,7,12,10,6,6,3,0,0,0,0,7,,1,,0
CY PLAN,115,1,A ROY,1,45,54,43,20,13,1,0,0,1,0,0,0,11,,2,,2
CY PLAN,140,1,E MACDONALD,2,12,15,5,8,3,3,0,1,0,0,0,0,1,,0,,2
CY PLAN,190,1,M DEAR,1,6,1,2,1,2,0,0,0,0,0,0,0,0,,2,,0
DEMOG,5,1,J JOHNSON-HANKS,1,12,3,2,2,1,0,0,1,0,0,0,1,3,,0,,0
DEMOG,110,1,R CHUNG,4,9,6,12,2,1,2,0,2,0,0,0,1,1,,1,,0
DEMOG,198,1,C MASON,0,0,0,0,0,0,0,0,0,0,0,0,0,9,,3,,0
DEMOG,C126,1,J WILMOTH,1,7,2,3,3,0,0,0,0,0,0,0,0,0,,0,,2
AMERSTD, 010AC,1,M BRILLIANT,0,9,5,5,17,12,5,18,4,2,4,1,3,4,,4,,0
AMERSTD, 101AC,1,M COHEN,0,32,12,12,26,12,7,8,8,0,1,0,2,14,,2,,1
AMERSTD,102,1,K MORAN,0,13,1,1,2,1,0,0,0,0,0,0,0,0,,0,,2
AMERSTD,102,2,G PADILLA,0,2,2,4,2,2,0,0,0,0,0,0,0,0,,0,,0
AMERSTD,189,1,K SPEIRS,1,8,2,2,1,0,0,0,0,0,0,0,0,0,,0,,1
AMERSTD,189,2,C ELLIOTT,2,7,0,0,0,0,0,0,0,0,0,0,1,5,,0,,0
AMERSTD,191,1,J GOMER,0,2,2,2,2,1,1,2,3,0,1,0,0,0,,0,,0
AMERSTD,191,2,C PALMER,0,2,3,2,3,4,1,0,0,0,0,0,0,0,,0,,3
AMERSTD,C111E,1,B WAGNER,0,1,5,11,2,0,0,0,0,0,0,0,1,1,,0,,0
AMERSTD,C112A,1,P GROTH,1,3,1,1,6,1,6,8,6,0,0,0,2,1,,0,,2
AMERSTD,C132B,1,D HOLLINGER,0,2,2,4,5,1,0,0,2,0,0,0,0,1,,1,,0
AMERSTD,C134,1,M LAGUERRE,0,2,3,3,2,0,0,0,0,0,0,0,0,0,,0,,0
AMERSTD,C152,1,B PIATOTE,0,1,0,2,0,0,0,0,0,0,0,0,0,0,,0,,0
AMERSTD,H110,1,C PALMER,0,5,2,3,0,0,0,0,0,0,0,0,0,0,,0,,2
AMERSTD,H195,1,C PALMER,1,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,,0
COG SCI,98,2,E ROSCH,0,0,0,0,0,0,0,0,0,0,0,0,0,14,,1,,0
COG SCI,98,3,E ROSCH,0,0,0,0,0,0,0,0,0,0,0,0,0,18,,1,,0
COG SCI,98,4,E ROSCH,0,0,0,0,0,0,0,0,0,0,0,0,0,18,,2,,0
COG SCI,198,2,E ROSCH,0,0,0,0,0,0,0,0,0,0,0,0,0,31,,2,,0
COG SCI,198,3,E ROSCH,0,0,0,0,0,0,0,0,0,0,0,0,0,45,,1,,3
COG SCI,C001,1,P LI,3,22,23,34,23,13,9,2,1,0,0,1,0,8,,2,,0
COG SCI,C100,1,T JUSTUS,6,30,24,16,13,6,4,1,1,1,0,0,0,2,,0,,0
COG SCI,C104,1,G LAKOFF,0,5,1,4,5,4,0,0,0,0,0,0,0,1,,1,,1
COG SCI,C127,1,R IVRY,0,7,9,10,42,9,3,3,4,1,1,1,0,6,,2,,0
COG SCI,C131,1,K CANINI,5,11,15,11,4,6,2,2,6,0,0,3,4,0,,0,,1
COG SCI,C142,1,T REGIER,1,3,2,0,3,0,0,0,0,0,1,0,0,0,,0,,0
ENV SCI,10,1,A GOLDSTEIN,0,14,13,11,41,21,2,15,4,0,0,0,0,26,,1,,0
ENV SCI, 196A,1,K SPREYER,0,9,15,5,3,0,0,0,0,0,0,0,0,0,,0,,4
ENV SCI, 196A,2,P MENDEZ,0,10,6,1,0,0,0,0,0,0,0,0,0,0,,0,,0
ENV SCI, 196L,1,K SPREYER,0,6,4,2,0,0,0,0,0,0,0,0,0,0,,0,,3
ENV SCI, 196L,2,P MENDEZ,0,12,1,0,0,0,0,0,0,0,0,0,0,0,,0,,1
ENV SCI, 196L,4,J HARTE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0
ENV SCI, 196L,14,M POTTS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,0,,0
ISF,61,1,E KLEE,0,15,8,10,9,1,2,1,1,0,1,0,2,16,,2,,0
ISF, 100A,1,R BHANDARI,0,15,14,16,10,2,5,1,2,0,1,0,2,5,,2,,1
ISF, 100A,2,R EHRLICH,0,3,3,8,4,4,8,8,2,2,1,0,2,7,,1,,0
ISF, 100B,1,G WREN,2,12,9,7,7,4,7,2,1,2,1,0,0,7,,0,,0
ISF, 100D,1,R HOLUB,5,14,10,9,7,3,2,3,1,0,1,0,0,23,,2,,0
ISF, 100E,1,C TALWALKER,3,20,16,6,6,2,0,0,0,0,1,0,1,8,,1,,2
ISF,189,2,R BHANDARI,0,17,5,1,5,0,0,1,0,0,0,0,2,0,,1,,1
ISF,190,1,E KLEE,0,1,0,6,3,1,1,0,0,1,0,0,1,0,,0,,0
ISF,190,2,G WREN,0,3,5,3,1,0,1,0,0,0,0,0,0,0,,0,,6
ISF,190,4,R BHANDARI,1,7,3,4,2,1,0,1,0,0,0,0,0,0,,0,,1
ISF,C101,1,R WALKER,0,0,1,1,3,3,0,0,0,0,0,0,1,0,,0,,0
ISF,H195,1,E KLEE,0,3,0,1,0,0,0,0,0,0,0,0,0,0,,0,,0
MEDIAST,10,1,J JACKSON,0,44,55,48,43,19,9,7,4,1,3,0,4,9,,1,,0
MEDIAST,102,1,J RETZINGER,0,31,44,47,51,17,7,12,5,0,0,2,3,2,,2,,0
MEDIAST, 104B,1,T GOLDSTEIN,4,12,17,22,27,12,2,4,1,0,2,0,3,6,,0,,0
MEDIAST, 104D,1,G KING,3,5,10,8,12,7,1,1,0,1,0,0,0,2,,0,,1
MEDIAST,130,1,J RETZINGER,0,4,7,12,11,5,2,1,0,0,0,0,1,0,,1,,0
MEDIAST,180,1,J JACKSON,0,4,12,9,11,4,2,3,0,0,0,0,1,2,,0,,0
MEDIAST,190,1,W DRUMMOND,1,31,7,1,0,0,0,0,0,0,0,0,0,1,,0,,1
MEDIAST,198,1,J JACKSON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0
RELIGST, 090A,1,R HENDEL,0,29,13,12,9,1,0,2,0,0,1,0,2,6,,4,,2
RELIGST,190,1,S ELM,1,2,4,3,2,2,0,0,0,0,0,0,0,1,,0,,0
RELIGST,C108,1,C OLSEN,2,6,10,2,1,3,0,0,0,0,0,0,0,4,,1,,0
RELIGST,C109,1,A REJHON,0,5,3,2,2,0,1,1,0,1,0,0,0,2,,2,,0
RELIGST,C135,1,J EFRON,0,0,1,0,1,0,1,1,0,0,0,0,0,1,,0,,0
RELIGST,C162,1,L LITTLE,0,3,0,1,1,0,0,0,0,0,0,0,0,0,,0,,2
RELIGST,C165,1,R GOLDMAN,0,18,9,3,1,3,0,0,0,0,0,0,3,2,,0,,0
UGIS, 081B,1,S ALFORD,0,0,0,0,0,0,0,0,0,0,0,0,0,9,,1,,0
UGIS,110,1,M SAXTON,0,27,10,4,2,1,0,0,0,0,0,0,1,0,,0,,0
UGIS,120,1,C KRAMSCH,1,19,5,2,2,0,0,1,0,0,0,0,0,0,,2,,1
UGIS, 160A,1,A ROTH,0,1,0,0,1,0,0,0,0,0,0,0,0,1,,0,,0
UGIS, 162I,1,,0,3,1,0,0,0,0,0,0,0,0,0,0,0,,0,,0
UGIS, 162J,1,J BRAVIN,0,0,1,0,0,2,0,0,0,0,0,0,0,1,,0,,0
UGIS, 162K,1,B CAIN,0,4,2,1,0,0,0,0,0,0,0,0,0,0,,0,,0
UGIS,187,1,M SPENCER,4,7,1,2,0,0,0,1,0,0,0,0,0,1,,0,,0
UGIS,C196W,1,B CAIN,0,2,0,1,0,0,0,0,0,0,0,0,0,0,,0,,0
CHINESE, 001A,1,C TSAI,0,5,4,2,0,0,0,0,0,0,0,0,0,3,,0,,0
CHINESE, 001A,2,C TSAI,0,4,2,1,3,1,0,1,0,0,0,0,0,7,,0,,0
CHINESE, 001A,3,C TSAI,0,9,3,2,1,0,0,1,0,0,0,0,0,3,,0,,2
CHINESE, 001A,4,C TSAI,0,12,4,0,0,1,0,0,0,0,0,0,0,4,,0,,0
CHINESE, 001A,5,C TSAI,0,10,2,2,1,1,0,0,1,0,0,0,0,4,,1,,0
CHINESE, 001A,6,C TSAI,0,10,3,2,3,0,1,0,0,0,0,0,0,4,,0,,0
CHINESE, 001A,7,C TSAI,0,8,0,2,0,0,0,0,0,0,0,0,0,6,,2,,0
CHINESE, 001A,8,C TSAI,0,11,4,0,0,1,0,0,0,0,0,0,0,1,,0,,0
CHINESE, 001X,1,L LIU,0,0,2,1,0,1,0,0,2,0,0,0,0,5,,0,,0
CHINESE, 001X,2,L LIU,0,2,3,1,0,0,0,0,1,0,0,0,0,6,,1,,0
CHINESE, 001X,3,L LIU,0,2,4,3,2,0,0,0,0,0,0,0,0,3,,0,,0
CHINESE, 001X,4,L LIU,0,3,5,1,0,0,0,0,0,0,0,0,0,6,,0,,0
CHINESE, 001Y,2,H LIN,0,10,4,0,0,0,1,0,0,0,0,0,0,1,,1,,0
CHINESE, 001Y,3,H LIN,0,9,4,2,1,0,0,0,0,0,0,0,0,2,,0,,0
CHINESE, 001Y,4,H LIN,0,6,5,3,2,1,0,0,0,0,0,0,0,0,,1,,0
CHINESE, 001Y,5,H LIN,0,6,2,0,0,1,0,0,0,0,0,0,0,5,,0,,0
CHINESE, 007A,1,R ASHMORE,0,4,9,12,9,5,0,0,0,0,0,0,0,7,,1,,0
CHINESE, 010A,1,L LIU,0,1,3,3,0,1,0,0,0,0,0,0,0,2,,1,,0
CHINESE, 010A,2,L LIU,0,8,1,2,1,0,0,0,1,0,0,0,0,2,,1,,0
CHINESE, 010A,3,L LIU,0,2,6,1,2,3,0,1,0,0,0,0,0,3,,0,,0
CHINESE, 010A,4,L LIU,0,7,1,2,1,0,0,0,0,0,0,0,0,6,,0,,0
CHINESE, 100A,2,L ZHANG,0,10,4,3,2,1,0,0,0,0,0,0,0,2,,0,,0
CHINESE, 100XA,2,L ZHANG,0,3,5,1,0,0,0,0,0,0,0,0,0,6,,0,,0
CHINESE, 100XA,3,L ZHANG,0,7,3,3,0,0,0,0,0,0,0,0,0,5,,0,,0
CHINESE, 100XA,4,L ZHANG,0,3,3,1,3,0,0,1,0,0,0,0,0,8,,0,,1
CHINESE, 100XA,5,L ZHANG,0,6,7,1,0,0,0,0,0,0,0,0,0,4,,0,,0
CHINESE,101,1,I LI,0,7,5,1,1,0,0,0,0,0,0,0,0,1,,0,,0
CHINESE,101,2,I LI,0,8,6,1,0,0,0,0,0,0,0,0,0,2,,0,,0
CHINESE,101,3,I LI,0,8,4,2,0,0,0,0,0,0,0,0,0,2,,0,,0
CHINESE, 110A,1,R ASHMORE,0,8,5,3,3,4,2,4,1,0,1,0,2,1,,1,,0
CHINESE,111,1,I LI,0,10,4,1,0,0,0,0,0,0,0,0,1,1,,0,,0
CHINESE,111,2,I LI,0,6,6,3,1,0,0,0,0,0,0,0,0,0,,0,,0
CHINESE,161,1,J CHEN,3,10,11,4,0,0,0,0,0,0,0,0,0,1,,0,,0
CHINESE,186,1, CSIKSZENTMIHALYI,1,15,7,3,0,1,1,0,0,0,0,0,1,3,,0,,0
CHINESE,188,1,J MCGRATH,0,18,5,0,0,1,0,0,0,0,0,0,0,2,,0,,0
EA LANG,109,1,J WALLACE,2,7,14,10,2,4,0,0,1,0,0,0,0,5,,0,,0
EA LANG,C050,1,S BAUMS,2,10,0,0,1,3,0,0,0,0,0,0,1,5,,2,,0
EA LANG,C120,1,S MEHENDALE,0,6,2,2,0,1,0,0,0,0,0,0,0,1,,1,,0
JAPAN, 001A,1,M TAKATA,1,6,1,5,0,0,0,3,0,0,0,0,0,2,,2,,0
JAPAN, 001A,3,M TAKATA,0,3,2,0,2,2,0,0,1,0,0,0,0,3,,0,,0
JAPAN, 001A,4,M TAKATA,0,6,3,2,1,1,0,0,0,0,1,0,0,4,,1,,0
JAPAN, 001A,5,M TAKATA,0,4,3,1,1,1,0,0,0,0,0,0,0,6,,0,,0
JAPAN, 001A,6,M TAKATA,0,4,1,3,3,2,1,0,1,1,0,0,1,2,,1,,0
JAPAN, 001A,7,M TAKATA,0,5,7,2,1,1,0,0,0,0,0,0,0,4,,0,,0
JAPAN, 001A,8,M TAKATA,2,9,1,1,2,0,0,0,0,0,0,0,0,5,,1,,0
JAPAN, 001A,9,M TAKATA,0,8,3,2,1,0,0,1,0,0,0,0,0,4,,1,,0
JAPAN, 001A,10,M TAKATA,0,6,2,1,1,3,0,0,0,0,0,0,0,4,,2,,0
JAPAN, 001A,11,M TAKATA,0,8,8,1,2,0,0,0,0,0,0,0,0,1,,2,,0
JAPAN, 001A,12,M TAKATA,1,11,2,0,1,1,1,1,0,0,1,0,0,2,,0,,0
JAPAN, 001A,13,M TAKATA,0,14,2,0,0,0,0,0,0,0,0,0,0,1,,4,,0
JAPAN, 007A,1,J WALLACE,2,16,15,9,7,4,2,3,1,0,0,0,1,10,,2,,0
JAPAN, 010A,1,Y CALTABIANO,0,1,3,3,2,2,1,1,1,0,0,0,1,2,,0,,0
JAPAN, 010A,2,Y CALTABIANO,0,9,1,1,2,0,1,1,0,0,0,0,0,2,,1,,0
JAPAN, 010A,3,Y CALTABIANO,0,6,2,2,1,1,0,1,0,0,0,0,1,3,,1,,0
JAPAN, 010A,4,Y CALTABIANO,0,11,2,0,3,0,0,0,0,0,0,1,0,5,,0,,0
JAPAN, 010A,5,Y CALTABIANO,0,7,3,2,0,0,0,1,0,0,0,0,0,4,,0,,0
JAPAN, 010A,6,Y CALTABIANO,0,9,0,1,1,2,0,0,0,0,0,0,0,7,,1,,0
JAPAN, 100A,1,W KAMBARA,0,5,1,2,2,1,0,1,0,0,0,0,0,2,,0,,0
JAPAN, 100A,2,W KAMBARA,1,6,3,2,3,0,0,1,0,0,0,0,0,1,,1,,0
JAPAN, 100A,3,W KAMBARA,0,4,4,3,5,2,0,0,0,0,0,0,0,0,,0,,0
JAPAN, 100A,4,W KAMBARA,0,4,8,1,2,0,0,1,0,0,0,0,0,2,,0,,0
JAPAN,101,1,Y BAKER,0,10,3,0,0,0,0,0,0,0,0,0,0,1,,0,,0
JAPAN,103,1,C SHIBAHARA,1,7,3,2,1,0,0,0,0,0,0,0,0,2,,0,,0
JAPAN,111,1,N WALLACE,1,6,0,0,0,0,0,0,0,0,1,0,0,0,,0,,0
JAPAN,120,1,H HORTON,5,19,6,3,3,1,0,0,2,0,0,0,0,1,,0,,0
JAPAN,130,1,H HORTON,0,3,1,1,0,0,0,0,1,0,0,1,0,0,,0,,0
JAPAN,159,1,C HILL,0,3,2,3,3,0,4,1,0,1,0,0,0,0,,0,,0
JAPAN,160,1,Y HASEGAWA,0,4,0,0,5,0,0,1,0,0,0,0,0,3,,0,,0
JAPAN,163,1,Y HASEGAWA,1,9,3,0,1,0,0,0,0,0,0,0,0,1,,0,,0
JAPAN,188,1,D O'NEILL,2,9,6,7,6,1,0,0,0,0,0,0,0,0,,0,,0
JAPAN,C115,1,M MATSUBARA,0,5,2,4,0,0,1,3,0,0,1,0,0,0,,0,,0
JAPAN,C175,1,M OWENS,0,2,1,0,0,1,1,0,0,0,0,0,0,0,,0,,0
KOREAN, 001A,1,S CHANG,8,8,2,0,0,1,0,2,0,0,0,0,1,2,,0,,0
KOREAN, 001A,2,S CHANG,5,11,3,0,0,0,0,0,0,0,0,0,0,1,,1,,0
KOREAN, 001A,3,S CHANG,4,17,1,0,0,0,0,0,0,0,0,0,0,0,,0,,0
KOREAN, 001A,4,S CHANG,7,9,3,1,0,1,0,0,0,0,0,0,1,1,,0,,0
KOREAN, 001A,5,S CHANG,5,12,0,0,0,0,0,0,0,0,0,0,0,2,,0,,0
KOREAN, 001AX,1,J PARK,0,17,2,1,1,0,1,0,0,0,0,0,0,0,,0,,0
KOREAN, 001AX,2,J PARK,2,16,6,0,0,0,0,0,0,0,0,0,0,0,,0,,0
KOREAN, 007A,1,J SHIN,0,15,13,2,1,2,1,0,0,0,0,0,0,5,,0,,0
KOREAN, 010A,1,M KIM,0,9,6,0,1,0,0,0,0,0,0,0,0,3,,0,,0
KOREAN, 010AX,1,M KIM,0,18,4,0,0,0,0,0,1,0,0,0,0,0,,0,,0
KOREAN, 010AX,2,M KIM,1,12,6,0,2,0,0,0,0,0,0,0,0,2,,0,,0
KOREAN, 100A,1,M LEE,0,15,3,1,0,0,0,0,0,0,0,0,0,2,,0,,0
KOREAN, 100A,2,M LEE,0,17,3,1,0,0,0,0,0,0,0,0,0,0,,0,,0
KOREAN,101,1,K KO,1,18,1,0,0,0,0,0,0,0,0,0,2,1,,0,,0
KOREAN,111,1,K KO,3,15,5,0,0,0,0,0,0,0,0,0,0,0,,0,,0
TIBETAN, 001A,1,G SPARHAM,0,1,2,0,0,0,0,0,0,0,0,0,0,0,,0,,0
TIBETAN, 100S,1,G SPARHAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0
ECON,1,1,K TRAIN,13,139,50,38,158,43,37,129,22,0,10,0,10,49,,6,,5
ECON,24,1,J DELONG,0,2,3,2,0,0,0,1,0,0,0,0,0,2,,0,,0
ECON, 100A,1,C SANTESTEBAN,14,31,58,55,47,33,18,9,8,4,2,1,5,32,,26,,3
ECON, 100B,1,S WOOD,0,39,57,78,80,56,35,4,4,0,2,0,7,16,,4,,0
ECON, 101A,1,D CARD,10,17,17,4,10,4,3,0,4,0,0,0,4,5,,0,,0
ECON, 101B,1,H KHAN,4,17,6,7,4,3,1,3,4,1,2,4,3,1,,0,,0
ECON,119,1,D ACLAND,8,18,13,17,16,10,7,8,4,0,0,0,2,15,,2,,0
ECON,121,1,A EDLIN,4,29,30,18,23,20,5,15,0,1,1,0,0,6,,1,,0
ECON,124,1,S SCOTCHMER,0,4,3,0,4,1,0,1,0,0,0,0,0,0,,1,,0
ECON,136,1,H SHOMALI,48,56,53,24,14,10,8,3,2,1,1,0,4,6,,4,,0
ECON,140,1,G DUNCAN,1,13,21,29,83,13,3,7,1,0,3,0,3,0,,2,,0
ECON,141,1,D NEKIPELOV,4,12,13,12,11,4,0,2,0,0,0,0,0,1,,0,,0
ECON,157,1,R MORTIMER,3,23,19,18,15,16,10,9,6,0,0,0,0,13,,1,,0
ECON,182,1,F NECHIO,11,16,21,23,21,13,8,4,2,0,2,0,2,19,,3,,0
ECON,196,1,B EICHENGREEN,0,13,5,5,6,5,3,0,0,0,0,0,0,7,,0,,0
ECON,C003,1,P BERCK,2,11,2,6,1,5,4,10,0,0,1,0,1,6,,3,,0
ECON,C102,1,D SUNDING,0,5,4,4,4,3,3,4,1,0,0,0,2,3,,2,,0
ECON,C110,1,R POWELL,0,41,20,23,22,8,9,8,6,0,0,0,1,8,,4,,0
ECON,C171,1,A DEJANVRY,5,17,15,6,9,3,1,2,3,0,0,0,0,2,,1,,0
ECON,C181,1,C KAMALA,3,9,20,16,25,14,5,3,4,0,0,0,1,4,,1,,0
EDUC,24,1,B FITZPATRICK,0,0,0,0,0,0,0,0,0,0,0,0,0,11,,1,,0
EDUC,52,1,A MIRABELLI,0,21,5,4,1,0,1,1,0,0,0,0,0,0,,0,,0
EDUC,97,5,J HURST,0,0,0,0,0,0,0,0,0,0,0,0,0,87,,4,,0
EDUC,98,13,R MCCALLUM,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,1,,0
EDUC,98,15,R MCCALLUM,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,1,,0
EDUC,98,32,J HURST,0,0,0,0,0,0,0,0,0,0,0,0,0,22,,0,,1
EDUC,98,34,J HURST,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,1,,0
EDUC, 140AC,1,N KENNEY,2,65,14,5,4,3,1,0,0,0,0,0,0,5,,4,,1
EDUC,158,1, CUNNINGHAM CARSON,1,11,2,1,0,0,0,0,0,0,0,0,0,0,,0,,0
EDUC,160,1,D PERLSTEIN,0,15,0,0,0,0,0,0,0,0,0,0,1,0,,0,,0
EDUC, 186AC,1,H SHAIKEN,2,9,24,19,11,15,9,1,2,4,1,0,7,20,,6,,0
EDUC,190,1,G HULL,5,36,0,0,0,0,0,0,0,0,0,0,0,0,,0,,2
EDUC,190,2,G HULL,11,30,0,0,0,0,0,0,0,0,0,0,0,0,,0,,1
EDUC,190,3,G HULL,1,35,4,0,0,0,0,0,0,0,0,0,0,0,,0,,0
EDUC, 190B,1,G HULL,7,15,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0
EDUC, 195B,1,R MCCALLUM,0,29,4,0,3,0,0,0,0,0,0,0,0,0,,0,,1
EDUC, 195C,1,R AYERS,0,33,2,3,0,0,0,0,0,0,0,0,0,0,,0,,0
